timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-08-25 05:31,,1862,5343,,545,399,1890,,,,704,,,1920,631,519,3567,2622,,4963,4217,,,1538,4115,,4584,,489,,,4992,,,4832,,1813,5495,448,1844,5834,5646,1681,,528,6367,1538,6334,1930,542,396,,,4744,444,1681,619,1994,8259
2026-08-25 05:41,,1862,5343,,,399,1890,536,,1325,724,,,1920,,519,3567,2622,729,4963,4272,,,1603,4115,,4529,,489,,,4992,,,4767,,1848,5495,433,1889,5834,5571,1716,,528,6467,1538,6214,1890,522,396,,,4744,484,1721,,1994,8404
2026-08-25 05:51,,1862,5343,,,419,1890,521,,1325,684,,,1880,631,519,3467,2537,729,4963,4217,1320,,1603,3975,,4584,,489,,,5057,,,,,1813,5495,433,1889,5739,5571,1681,,,6467,1538,6334,1890,522,396,,,4679,484,1681,709,1994,8404
2026-08-25 06:01,,1862,5343,,545,379,1890,521,,1280,744,,,1880,631,519,3567,2537,,4783,4217,,,1538,4115,,4529,,,,,4992,,,,,1813,5425,433,1889,5739,5496,1681,,508,6467,1538,6094,1930,542,396,,,4679,,1681,709,1924,8259
2026-08-25 06:11,,,5343,,590,399,1890,536,,1280,724,,,1880,671,519,3467,2622,,5143,4217,,,,3975,,4474,,489,,,4992,,,4442,,1848,5495,433,1844,5739,5496,1716,551,528,6467,1498,6214,1850,522,396,,,4679,464,,619,1924,8259
2026-08-25 06:21,,1862,5418,,545,419,1890,536,,,724,,493,1880,671,519,3367,2537,729,4963,4217,,,1473,3975,,4474,,504,,,4927,,,,,1848,5425,433,1844,5644,5421,1681,,508,6467,1538,6094,1890,542,396,,,4679,,,679,1994,8114
2026-08-25 06:31,,1862,,,,419,1890,536,,1325,744,,,1920,631,519,3567,2537,,4963,4217,,,,3975,614,4474,,489,,,4862,,,4767,,1813,5355,448,1844,5644,5346,,551,528,6367,1498,,,522,,,,4549,444,1681,679,1994,7969
2026-08-25 06:41,,1862,,,545,419,1890,551,,1370,704,,493,1920,631,519,3567,2537,,4963,4052,,,1603,3975,,4474,,504,,,,,,4897,,1848,5285,463,1844,5549,5271,1716,551,528,6367,1538,6094,1930,522,411,,,4549,484,1681,679,1994,7824
2026-08-25 06:51,,1862,,,,419,1890,551,,,724,348,493,1880,671,519,3367,2622,,4963,4052,1320,,1603,3975,,4474,,504,,,,,,4767,,1848,5215,463,1889,5549,5196,1716,566,508,6467,1498,,1890,522,411,,,4614,444,1721,679,1994,7679
2026-08-25 07:01,,1862,,,545,419,1890,551,,,704,,,1880,631,519,3567,2622,729,4963,3997,1320,,,4115,,4419,,504,,,,,617,4897,,1813,5145,463,1889,5454,5121,1716,566,528,6367,1498,6094,1850,522,411,,,4549,484,1721,709,1994,7389
2026-08-25 07:11,,1862,,,545,419,1890,551,,,704,353,,1920,631,519,3567,2537,,4963,4052,,417,1538,3835,,4419,,504,,,,480,617,4572,,1848,,478,1889,5359,5046,1716,566,528,6267,1538,,1850,522,411,,,4549,504,1681,709,1994,
2026-08-25 07:21,,1862,,,545,419,1890,551,,,704,353,,1920,671,519,3567,2537,,4963,3997,1320,402,1538,3975,,4419,,504,,,,,617,,,1848,5145,478,1889,5359,5046,1716,566,528,6267,1538,,1890,522,411,,,,504,1681,709,1994,7244
2026-08-25 07:31,,1862,5418,,545,439,1890,551,,1325,724,353,493,1920,671,519,3567,2537,,4963,,1320,,,3975,,4419,,504,,,,495,617,4572,,1848,,478,1889,5359,4971,1716,566,528,6267,1538,,1890,542,411,,,,484,1681,649,1924,7099
2026-08-25 07:41,,1862,,,545,439,1890,551,,1325,724,358,493,1920,671,519,3467,2537,,4963,,1320,432,1538,4115,,4364,,504,,,,495,617,4442,,1848,,478,1889,5264,,1716,566,528,6267,1538,,1890,542,411,,,,484,,619,1994,6954
2026-08-25 07:51,,1862,,,545,399,1890,551,,1370,684,358,493,1880,671,519,3467,2622,,4963,,1320,432,1538,3975,,4364,,504,,,,495,617,4702,,1848,,478,1889,,4971,1716,566,528,6167,1538,,1890,542,411,,,,504,1681,679,1994,
2026-08-25 08:01,,1862,,,545,419,1890,551,,1370,724,358,493,1920,631,519,3467,2537,,4963,,1320,432,1538,3975,,4309,,504,,,,495,617,4507,,1848,,478,1889,,,1751,566,528,6167,1538,,1890,562,411,,,,504,1721,709,1994,
2026-08-25 08:11,,1862,5193,,545,419,1890,551,,1415,724,363,493,1920,671,519,3567,2537,729,5143,,1320,432,1538,3975,,,,504,,,,495,617,4832,,1848,,478,1889,,,1751,566,548,6167,1538,,1930,562,411,,,,504,1721,709,1994,
2026-08-25 08:21,,1862,,,,419,1890,551,,1370,764,363,508,1920,671,519,3567,2622,729,4963,,1320,432,1538,4115,644,4309,,504,,,,495,617,4897,,1848,,478,1889,,,1751,566,548,,1538,,1930,562,411,,,,504,1721,679,1994,
2026-08-25 08:31,,1862,,,545,379,1890,,,,764,363,508,1920,671,519,3567,2622,729,4963,,1320,432,1538,3975,614,4309,,504,,,,510,617,4767,,1848,,478,1889,,,1751,566,548,,1538,,1890,562,411,,,,504,1721,709,1994,
2026-08-25 08:41,,1862,,,,,1925,566,,1415,724,363,508,1920,671,519,3567,2622,729,4963,,1320,432,1538,4115,644,4309,,519,,,,510,617,4637,,1848,,478,1934,,,1751,566,548,6167,1538,,1930,562,411,,,,484,1721,709,1924,
2026-08-25 08:51,,1862,,,,419,1925,566,740,1415,724,363,508,1920,671,519,3567,2622,764,5143,,1320,432,,3975,614,4309,,519,,,,510,617,4767,,1848,,493,1934,,,1751,566,548,,1538,,1930,562,426,,,,504,1721,709,,
2026-08-25 09:01,,1862,,,,419,1925,566,740,1415,724,363,508,1920,671,519,3567,,729,4963,,1320,,1603,3975,614,,,519,,,,510,627,4832,,1883,,493,1934,,,1751,566,548,6167,1538,,1930,562,426,,,,504,1721,709,1994,
2026-08-25 09:11,,1862,,,545,399,1925,566,,1370,,363,508,1920,,519,3567,2622,729,4963,,,447,1603,4115,,,,519,511,,,510,627,,,1883,,493,1934,,,1786,581,548,6167,1538,,1930,562,426,,,,504,1721,739,1994,
2026-08-25 09:21,,1897,,,545,,1925,566,,1370,744,368,508,1960,671,519,3567,2622,764,4963,,,447,1603,4115,644,4364,,519,511,,,510,627,4832,,1883,,493,1934,,,1786,581,548,6167,1538,,1970,562,441,,,,504,1721,739,1994,
2026-08-25 09:22,,1897,,,545,419,1925,566,,1370,744,368,508,1960,671,519,3567,2622,764,4963,,,447,1603,3975,644,4364,,519,511,,,510,627,4832,,1883,,493,1934,,,1786,581,548,6167,1538,,1970,562,441,,,,504,1721,739,1994,
2026-08-25 09:31,,1897,,,545,419,1925,566,,,744,368,523,1960,671,519,3567,2622,764,4963,,,447,1603,3975,644,4364,,519,511,,,510,627,4832,,1883,,493,1934,,,1786,581,548,6167,1538,,1970,562,441,,,,504,1761,739,1994,
2026-08-25 09:41,,1897,,,545,,1925,581,,1370,744,368,523,1960,711,519,3567,2622,764,4963,,,447,1668,,614,4364,,519,511,,,,627,4897,,1883,,508,1934,,,1786,581,,,1538,,1970,582,456,,,,504,1761,769,1994,
2026-08-25 09:51,,1897,,,545,419,1925,581,,1370,724,368,523,1960,711,519,3567,2622,764,4963,,,447,1603,4115,614,4364,,519,511,,,525,627,4962,,1883,,508,1934,,,1786,581,568,,1538,,,582,456,,,,504,1761,739,1994,
2026-08-25 10:01,,1897,,,545,419,1925,581,755,1370,724,368,523,1960,711,519,3567,2622,764,5143,,1345,447,1668,3975,644,4419,,534,511,,,525,627,4832,,1883,,508,1934,,,1786,581,568,,1538,,1970,582,471,,,,504,1761,739,1994,
2026-08-25 10:11,,1897,,,590,399,1925,,755,1370,724,368,523,1960,711,519,3567,2622,764,4963,,1345,447,1668,3975,614,4364,,534,,,,525,637,4767,,1883,,508,1979,,,1786,,568,,1578,,1970,582,471,,,,524,1761,769,1994,
2026-08-25 10:21,,1897,,,590,,1925,581,,1325,704,368,523,1960,751,519,3567,2707,729,5143,,,,1668,3975,614,4419,,534,526,,,525,637,4832,,1918,,508,1979,,,1821,596,568,,1578,,1970,582,471,,,,524,1761,739,1994,
2026-08-25 10:31,,1897,,,545,419,1960,,755,1370,724,373,538,2000,751,519,3567,2707,,,,1345,462,1668,4115,614,4419,,534,526,,,525,637,4897,,1918,,508,1979,,4971,1821,596,568,,1578,,1970,582,471,,,,524,1761,739,1994,
2026-08-25 10:41,587,1897,,,545,419,1960,596,755,1325,724,373,,2000,751,519,3567,2707,,4963,,1345,462,1733,4115,,4419,,534,526,,,525,637,4832,,1918,,523,1979,,,1821,596,568,,1578,,1970,602,486,,,,524,1801,,1994,
2026-08-25 10:42,587,1897,,,545,419,1960,596,755,1325,724,373,538,2000,751,519,3567,2707,,4963,,1345,462,1733,4115,,4419,,534,526,,,525,637,4832,,1918,,523,2024,,,1821,596,568,,1578,,1970,602,486,,,,524,1801,679,1994,
2026-08-25 10:51,,1897,,,545,419,1960,596,755,1370,724,373,538,2000,751,519,3567,2707,,4963,,1345,462,1733,3975,,4419,,534,526,,,525,637,4767,1803,1918,,523,2024,,,1821,596,,,1578,,1970,602,486,,,,504,1801,649,1994,
2026-08-25 10:52,,1897,,,545,419,1960,596,755,1370,704,373,538,2000,791,519,3567,2707,,4963,,1345,462,1733,3975,,4419,,534,526,,,525,637,4767,1803,1918,,523,2024,,,1821,596,588,,1578,,1970,602,486,,,,504,1801,649,1994,
2026-08-25 11:01,587,1932,,,545,419,1960,596,770,1415,704,373,538,2000,791,519,3567,2707,,4963,,1370,462,1733,,,4419,,534,526,,,525,637,4702,1803,1918,5215,523,2024,,,1821,596,588,,1578,,1970,602,486,,,,,1801,649,1994,
2026-08-25 11:06,587,1932,,,545,419,1960,596,770,1415,724,373,538,2000,791,519,3567,2707,,4963,,1370,462,1668,,,4419,,534,526,,,525,637,4702,1803,1918,5215,523,2024,,,1821,596,588,,1578,,1970,602,486,,,,524,1801,649,1994,
2026-08-25 11:09,587,1932,,,545,419,1960,596,770,1415,724,373,538,2000,791,519,3567,2707,,4963,,1370,462,1668,,,4419,,534,526,,,525,637,4702,1803,1918,5215,523,2024,,,1821,596,588,,1578,,1970,602,486,,,,524,1801,649,1994,
2026-08-25 11:11,,1932,,,545,419,1960,596,770,1370,724,373,538,2000,791,519,3567,2707,,4963,,1370,447,,4115,,4419,,534,526,,,525,647,4767,1803,1918,,523,2024,,5046,1821,596,588,,1578,,1970,602,486,,,,524,1801,,1994,
2026-08-25 11:16,,1932,,,545,419,1960,596,770,1370,724,373,538,2000,791,519,3567,2707,,4963,,1370,447,1733,4115,,4419,,534,526,,,525,647,4767,1803,1918,,523,2024,,5046,1821,596,588,,1578,,1970,602,486,,,,524,1801,,1994,
2026-08-25 11:21,587,1932,,,545,,1960,596,770,1370,724,373,538,2000,791,519,3467,2707,,,,1370,447,1668,3975,,4419,,549,526,,,525,647,4897,1803,1918,,523,,,5046,1856,596,588,,1618,,2010,602,486,,,,504,1801,,1994,
2026-08-25 11:26,587,1932,,,545,419,1960,596,770,1370,744,373,538,2000,791,519,3467,2707,,,,1370,447,1668,3975,,4419,,549,526,,,525,647,4897,1803,1918,,523,2024,,5046,1856,596,588,,1618,,2010,602,486,,,,504,1801,,1994,
2026-08-25 11:31,,1932,,,590,419,1960,596,770,1370,744,373,538,2000,791,519,3567,2707,,5143,,1370,447,1668,3975,,4419,,549,526,,,525,647,4897,,1918,,523,2024,,5046,1856,596,588,,1618,,2010,602,486,,,,504,1801,,1994,
2026-08-25 11:36,,1932,,,590,419,1960,596,770,1370,744,373,538,2000,791,519,3567,2707,,5143,,1370,462,1733,3975,,4419,,549,526,,,525,647,4832,,1918,,523,2024,,5046,1856,596,588,,1618,,2010,602,486,,,,504,1801,,1994,
2026-08-25 11:41,,1932,,,545,419,1960,596,770,,724,373,,2000,791,519,3567,2707,,4963,,1370,462,,3975,,4419,,549,526,,,525,647,4832,1833,1918,,508,2024,,,1856,596,588,,1618,,2010,602,486,,,,484,1801,,1994,
2026-08-25 11:46,,1932,,,545,419,1960,596,770,1415,724,373,538,2000,791,519,3567,2707,,4963,,1370,462,1668,3975,,4419,,549,526,,,525,647,4832,1833,1918,,508,2024,,,1856,596,588,,1618,,2010,602,486,,,,484,1801,,1994,
2026-08-25 11:51,587,1932,,,590,419,1960,596,770,1415,724,373,538,2000,791,519,3467,2707,,4963,,1370,462,1668,,,4419,,549,526,,,510,647,4832,1833,1918,,508,2024,,5046,1856,596,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 11:56,587,1932,,,590,419,1960,596,770,1415,724,373,538,2000,791,519,3467,2707,,4963,,1370,462,1668,,,4419,,549,526,,,510,647,4832,1833,1918,,508,2024,,5046,1856,596,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 12:01,,1932,,,590,419,1960,596,770,1370,724,378,538,2000,791,519,3467,2707,,4963,,1370,447,1668,,,4419,,549,526,,,510,647,4832,1833,1918,,508,,,5046,1856,596,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 12:06,,1932,,,590,419,1960,596,770,1370,764,378,538,2000,791,519,3467,2707,,4963,,1370,447,1668,3975,,4419,,549,526,,,510,647,4832,1833,1918,,508,2024,,5046,1856,596,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 12:11,,1932,,,545,399,1960,596,770,1370,764,378,553,2000,791,519,3467,2707,,,,1370,,1603,3975,,4419,1791,549,526,,,510,647,4832,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 12:16,,1932,,,545,399,1960,596,770,1370,744,378,553,2000,791,519,3467,2707,,,,1370,462,1603,3975,,4419,1791,549,526,,,510,647,4832,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 12:21,,1932,,,590,399,1960,596,770,1325,764,378,553,2000,791,519,3467,2707,,,,1370,462,1668,,,4419,1791,549,541,,,510,647,4832,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,619,1994,
2026-08-25 12:26,,1932,,,590,399,1960,596,770,1325,764,378,553,2000,791,519,3467,2707,,,,1370,462,1668,,,4419,1791,549,541,,,510,647,4832,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,619,1994,
2026-08-25 12:31,,1932,,,590,399,1960,596,770,1325,744,378,553,2000,791,519,3467,2707,,,,1370,477,1668,,,4419,1791,549,541,,,510,647,4832,1833,1918,,508,,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,619,1994,
2026-08-25 12:36,,1932,,,590,419,1995,596,770,1370,744,378,553,2040,791,519,3467,2707,,,,1370,477,1668,3975,,4419,1791,549,541,,,510,647,4767,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,619,1994,
2026-08-25 12:41,,1932,,,590,419,1995,596,770,1415,744,378,553,2040,791,519,3467,2707,,4963,,1370,477,1668,4115,614,4419,1816,549,541,,,510,647,4702,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,,1994,
2026-08-25 12:46,,1932,,,590,439,1995,611,770,1415,724,378,553,2040,791,519,3467,2707,,4963,,1370,462,1668,4115,614,4419,1816,549,541,,,510,647,4702,1833,1918,,508,2024,,5046,1856,611,588,,1618,,1970,602,486,,,,484,1801,,1994,
