timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-08-09 02:11,,,4818,,500,419,,551,1145,544,,478,,511,,3667,2537,799,4963,4052,,,1148,3835,,4639,,504,,,4862,510,,4702,,1848,4935,508,,5169,4821,,551,568,5967,1138,5734,1890,562,426,,,4809,,1801,739,1994,6954
2026-08-09 02:21,,,4818,,,419,1855,551,1190,564,,,,511,519,3667,2537,799,4963,4052,,,,3695,674,4639,,504,,,4862,510,,4702,,1848,4935,,1889,5169,4821,1681,551,568,5967,1138,5734,1890,582,426,,,4809,544,1801,769,,6954
2026-08-09 02:31,,,4818,,500,439,1820,551,1100,564,,463,,511,519,3667,2537,799,4963,4052,,,1213,3835,704,4639,,504,,,4862,510,,4702,,1848,4935,,1889,5169,4821,1681,551,568,5967,1138,,1890,562,426,,,4809,544,1801,,1994,6954
2026-08-09 02:41,,,4818,,,419,,551,1100,544,,,1840,,519,3667,2537,,4963,4052,,,1148,3695,644,4639,,504,,,4797,510,,4702,,1848,4935,508,1934,5264,4821,1681,551,548,5967,1138,5854,1890,582,426,,,4809,544,1761,709,1994,6954
2026-08-09 02:42,,,4818,,545,419,,551,1145,544,,,1840,,519,3667,2537,,4963,4052,,,1148,3695,644,4639,,504,,,4797,510,,4702,,1848,4935,508,1934,5264,4821,1681,551,548,5967,1138,5854,1890,582,426,,,4809,544,1761,709,1994,6954
2026-08-09 02:51,,,4818,,500,,,566,1145,544,,,1840,511,519,3667,2537,799,4963,4052,,,,3695,,4639,,504,,,4862,510,,4702,,1848,4935,508,1934,5264,4896,1681,551,568,5967,1138,5854,1890,562,411,,,4809,524,1801,,1994,6954
2026-08-09 03:01,,,4818,,590,419,,566,1100,564,,,1840,,519,3667,2537,799,4963,4052,,,1213,3695,644,4639,,504,,,4862,495,,4702,,1883,4935,508,1934,5264,4896,1681,551,568,5967,1098,5854,1890,542,411,,,4809,,1801,769,1994,6809
2026-08-09 03:11,,,4818,,590,419,,566,1100,564,,,1840,,519,3667,2537,799,,4052,,,1213,3695,644,4639,,504,,,4862,495,,4767,,1883,4935,508,1889,5264,4896,1681,551,568,5967,1098,5854,1890,542,411,,,4809,,1801,,1994,6809
2026-08-09 03:21,,,4818,,545,419,,566,1145,544,,,1840,,519,3667,2537,799,4963,4052,,,1213,3695,644,4639,,,,,4862,495,,4702,,1883,4935,508,1889,5264,4896,1681,551,548,6067,1138,5854,1890,542,411,,,4809,544,1761,739,1994,6954
2026-08-09 03:31,,1792,4818,,545,419,,566,1100,564,,463,1840,,519,3667,2537,,4963,4052,,,1213,3835,,4639,,504,,,4862,510,,4702,,1813,4935,508,,5264,4896,1681,551,548,6067,1138,5854,1890,562,411,,,4809,524,,739,1994,6809
2026-08-09 03:41,,1792,4818,,545,419,,566,1100,564,,463,1840,,,3667,2537,799,4963,,,,1148,3555,,4639,,504,,,4862,495,,4702,,1848,4935,,1889,5264,4896,,551,548,6067,1138,5854,1850,562,411,,,,524,1761,739,1924,7099
2026-08-09 03:51,,1792,4818,,590,419,1820,566,1190,544,,478,1800,,519,3667,2537,,4963,4052,,,1148,,,4639,,,,,4862,495,,4767,,1848,4935,,1889,5264,4896,1681,551,548,6067,1138,5854,1890,542,411,,,4874,524,,769,1994,6809
2026-08-09 04:01,,,4818,,545,,1820,566,1100,564,,463,1840,,519,3667,2537,,4963,4052,,,,3555,674,4639,,504,,,4862,510,,4637,,1813,4935,,1889,5264,4971,1681,551,548,6067,1138,5854,1850,562,411,,,4874,524,1761,769,1994,7099
2026-08-09 04:11,,1792,4818,,500,439,1820,566,1100,544,,,1800,,519,3667,2537,,4963,4052,,,1213,3555,,4639,,504,,,4862,495,,4767,,1848,5005,,1889,5264,4971,1646,551,548,6067,1138,5854,1890,542,411,,,4874,524,1761,739,1994,7099
2026-08-09 04:21,,,4818,,,419,1820,566,1100,,,,1840,511,519,3667,2537,834,4963,4052,,,1213,,644,4639,,,,,4862,495,,4637,,1848,5005,,1889,5264,4971,1646,551,548,6067,1138,5854,1890,562,411,,,4939,524,1761,769,1994,6954
2026-08-09 04:31,,,4818,,500,439,1820,566,1055,,,,1840,511,519,3667,2537,799,4963,4052,,,1213,3695,644,4639,,504,,,4862,510,,4637,,1848,5005,,1889,5264,4971,1646,551,568,6067,1098,5854,1850,562,411,,,4939,,1761,769,1994,7099
2026-08-09 04:41,,,4818,,,439,1820,566,1055,564,,463,1840,511,519,3667,2452,,4963,4052,,,1213,3695,,4639,,504,,,4862,510,,4637,,1848,5005,,1889,5264,4971,1646,551,568,6067,1098,5854,1850,582,,,,4939,524,1761,739,1994,7099
2026-08-09 04:51,,1792,4818,,545,439,1820,566,1100,544,,,1840,,519,3667,2452,799,4963,4052,,,1148,3695,644,4639,,,,,4862,495,,4637,,1848,5005,,1889,5264,4971,1646,,548,6067,1098,5854,1850,562,411,,,4939,524,1761,,1924,7099
2026-08-09 05:01,,1792,4818,,,439,1820,566,1145,544,,,1840,,519,3667,2452,799,4963,4052,,,1148,,644,4639,,,,,4862,495,,4637,,1848,5005,,1889,5264,4971,1646,566,548,6067,1098,5854,1850,562,411,,,4939,524,1761,,1924,7099
2026-08-09 05:11,,,4743,,500,439,1820,566,1145,564,,,1840,511,519,3667,2452,,4783,4052,,,1148,3555,644,4639,,,,,4862,495,,4767,,1848,5005,508,1889,5264,4971,1646,566,548,6067,1098,5854,1890,562,,,,4939,524,1761,769,1994,7099
2026-08-09 05:21,,1792,4818,,500,439,1820,566,1100,,,,,,519,3667,,764,4963,4052,,,,3555,644,4584,,,,,4862,510,,4637,,1883,5005,508,1889,5264,4971,1646,566,548,6067,1098,5854,1890,562,411,,,4939,524,,,1994,7099
2026-08-09 05:31,,,4818,,590,439,,566,,544,,478,,,,3667,2537,799,4963,3997,,,1148,,674,4584,,504,,,4862,510,,4637,,1883,4935,508,1889,5264,4971,1646,566,548,6067,1138,5854,1890,562,411,,,4939,544,1761,739,1994,7099
2026-08-09 05:41,,1792,4818,,500,439,1820,566,1145,564,,,,,499,3567,,834,4963,3997,,,,3695,,4584,,504,,,4797,495,,4702,,1883,4935,508,1889,5264,4896,1646,566,568,6067,1138,5854,1850,582,411,,,4939,524,1761,,1994,6954
2026-08-09 05:51,,1792,4818,,500,439,1820,566,1145,564,,,,,499,3567,,834,4963,3997,,,1213,3695,,4584,,504,,,4797,495,,4702,,1883,4935,508,1889,5264,4896,1646,566,568,6067,1138,5854,1850,582,411,,,4874,524,1761,,1994,6809
2026-08-09 06:01,,1792,4743,,500,439,1820,566,1055,544,,463,,,519,3467,2537,834,4783,3942,,,1148,3555,674,4529,,,,,4797,510,,4637,,1883,4935,508,1889,5264,4971,1646,566,568,6067,1138,5854,1850,562,,,,4809,544,,769,1994,7099
2026-08-09 06:11,,,4743,,,419,1820,566,1055,,,,,511,519,3567,2537,834,4783,3997,,,,,674,4584,,504,,,4797,510,,4637,,1848,4865,508,,5264,4896,1646,566,568,6067,1098,5854,1890,542,411,,,4809,524,,769,1994,7099
2026-08-09 06:21,,1792,4743,,590,,1820,566,1145,,,,,,,3567,2537,764,4783,3997,,,1213,3695,674,4529,,504,,,4797,495,,,,1848,,508,1844,5264,4896,1646,566,548,6067,1138,5734,1890,542,411,,,4809,524,1721,709,1924,7099
2026-08-09 06:31,,1792,4668,,500,419,1820,566,1145,544,,463,,,,3567,2537,799,4783,3887,,,1213,3695,,4529,,504,,,4732,510,,4572,,1883,4935,508,,5264,4896,1646,566,568,6067,1138,5734,1890,562,411,,,4809,544,,769,1994,
2026-08-09 06:41,,,4668,,500,,1820,566,1100,544,,478,,,519,3467,2537,,4783,3942,,,1148,3555,,4419,,504,,,4667,510,,4507,,1883,4935,508,1934,5169,4821,1646,566,568,6067,1098,5614,1890,542,426,,,4809,524,,,1994,6664
2026-08-09 06:51,,,4593,,545,439,1820,566,1145,,,478,1840,,519,3467,2537,834,4783,3942,,,,,704,4419,,504,,,,510,,4442,,1883,4865,508,1889,5169,4821,1681,566,568,5967,1138,5614,1850,562,426,,,4744,524,1761,799,1994,6954
2026-08-09 06:52,,,4593,,545,439,1820,566,1190,,,478,1840,,519,3467,2537,834,4783,3942,,,1213,3695,,4419,,504,,,,510,,4442,,1883,4865,508,1889,5169,4821,1681,566,568,5967,1138,5614,1850,562,426,,,4744,524,1761,799,1994,6664
2026-08-09 07:01,,1792,4668,,,439,1820,566,1190,584,,478,,,519,3567,2537,834,4783,3832,,,1213,3695,,4419,,504,,,,510,,4507,,1883,4795,508,,5074,4821,,566,568,5967,1098,5614,1890,582,426,,,4614,524,1761,769,1994,6519
2026-08-09 07:11,,1792,4593,,500,419,1820,566,1145,584,,493,,511,,3467,2537,834,4783,3777,,,1213,3555,,4364,,504,,,,510,,4507,,1848,4725,508,1934,5074,4821,1681,566,568,5967,1138,,1890,582,426,,,4614,524,1761,769,1924,6519
2026-08-09 07:21,,1792,4593,,500,439,1820,566,1190,564,,493,,511,499,3467,2537,869,4963,3832,,,1148,3695,,4364,,504,,,,510,,,,1883,4655,508,1889,4979,4746,1681,566,568,5867,1138,5494,1890,562,426,,,4549,524,,799,1924,6374
2026-08-09 07:31,,1792,,,500,419,1820,566,1100,624,,493,1800,511,519,3467,2537,834,4783,3832,,,,3695,,4309,,504,,,,510,,,,1883,4655,508,,4979,4671,1681,566,568,5867,1138,,1890,582,426,,,4484,544,1761,799,,6229
2026-08-09 07:41,,1792,,,545,419,1855,566,1145,604,,493,,511,519,3467,2537,869,4783,3832,,,1213,3695,644,,,504,,,,510,,,,1883,4585,508,1934,4884,4671,1681,566,568,5767,1138,,1890,582,426,,,4419,544,1721,769,1994,6084
2026-08-09 07:51,,1792,,,500,439,1855,566,1100,584,,493,,511,519,3467,2537,869,4603,3832,,,1213,3695,644,,,504,,,,510,,4442,,1883,,508,1934,4884,4671,1681,566,568,5767,1138,5494,1890,582,426,,,,544,1761,799,1994,6229
2026-08-09 08:01,,1792,,,545,439,1855,566,1190,584,,493,1800,511,519,3567,2622,904,4963,3777,,462,1213,3695,674,4309,,504,,,,510,,,,1883,,508,1934,4884,4671,1681,566,588,5767,1138,5494,1890,582,426,,,,544,1761,799,1994,
2026-08-09 08:11,,1792,,,500,419,1855,566,1190,584,,493,,511,519,3567,2622,904,4963,3777,,462,1213,3695,644,,,504,,,,510,,,,1883,4585,508,1934,4884,4671,,566,588,5767,1138,5494,1930,582,426,,,,544,1761,799,1924,6229
2026-08-09 08:21,,1792,,,500,419,1855,581,1190,584,,493,,511,519,3567,2622,904,4963,3777,,462,1213,3695,644,,,504,,,,510,,4442,,1883,4585,508,1934,4884,,1681,566,588,5767,1138,5494,1930,582,426,,,,544,1801,799,1924,6229
2026-08-09 08:31,,1792,,,,419,1855,566,1190,644,,493,1800,511,519,3567,2707,904,5143,3832,,462,1213,3555,674,4254,,504,,,,510,,4377,,1883,4655,523,1934,4884,,1681,,588,5767,1138,,1930,582,426,,,,544,1801,769,1994,6229
2026-08-09 08:41,,1792,,,590,419,1855,581,1235,584,358,493,,511,519,3567,2707,904,4783,3832,,462,1213,,,4309,,504,,,,525,,,,1883,4655,523,1934,4884,,1681,566,588,5767,1138,5494,1930,582,441,,,,544,1801,,1994,
2026-08-09 08:51,,,,,500,419,1855,581,1235,,,493,,511,519,,2707,904,4783,3832,,462,1213,3695,644,4309,,519,,,,525,,,,1883,4725,523,1934,4884,,1681,566,588,5767,1138,,1930,582,441,,,,544,1801,799,1994,6229
2026-08-09 09:01,,1792,,,,439,1855,581,1235,624,363,493,,511,519,3667,2707,904,4783,3832,,,1213,3695,674,4309,,519,,,,525,,,,1883,4795,523,1934,4884,,1681,566,,,1138,,1930,582,441,,,,544,1801,799,1994,6229
2026-08-09 09:11,,1827,,,500,419,1855,581,1235,604,363,508,,511,519,3667,2792,904,4963,3832,,462,1213,3695,644,,,519,,,,525,,,,1918,4795,523,1934,,,1681,,608,5767,1138,,1930,,456,,,,564,1801,799,1994,6229
2026-08-09 09:21,,1827,,,500,419,1855,581,1235,624,363,508,,511,519,3667,2792,904,4963,3832,,462,1148,3695,,,,519,,,,525,,,,1918,4795,523,1979,,,1681,581,608,5767,,,1970,602,456,,,,584,1801,799,1994,6229
2026-08-09 09:31,,1827,,,,419,1855,581,1235,604,368,508,1840,511,519,3667,2792,904,4963,3832,,462,1213,3695,644,,,519,,,,525,,,,1918,4795,523,1979,,,1716,581,608,5767,1138,,,602,456,,,,,,799,1994,
2026-08-09 09:41,,1827,,,500,439,1890,581,1190,644,368,508,1840,511,519,3667,2792,904,4783,3832,,462,1213,3695,674,,,519,,,,525,,4442,,1918,4865,538,1979,,,1716,581,608,,1138,,1970,602,471,,738,,604,1841,799,1994,
2026-08-09 09:51,,1827,,,545,419,1890,581,1235,644,368,508,1840,511,519,3667,2877,904,4783,3832,,477,1213,3555,,,,519,526,,,525,,4442,,1918,4865,538,,,,1716,581,,,1138,,1970,602,471,,738,,604,1841,799,1994,
2026-08-09 10:01,,1827,,,635,419,1890,596,1235,624,373,508,1840,511,519,3667,2877,904,4963,3887,,477,1213,3695,704,,,519,,,,525,,,,1918,4865,538,2024,,,1716,581,628,,1138,5614,1970,622,471,,738,,604,1841,799,1994,6229
2026-08-09 10:11,,1827,,,680,419,1890,596,1235,644,373,508,1840,511,519,,2877,904,4963,3887,,477,1213,3555,674,,,534,,,,,,4507,,1953,4865,538,2024,,,1716,581,628,,1138,5614,2010,622,471,,,,604,1881,799,1994,6229
2026-08-09 10:21,,1827,,,680,419,1890,596,1235,644,373,508,1880,511,519,3667,2877,904,4963,3887,,477,1213,3555,674,,,534,,,,540,,4507,,1953,4865,538,2024,,,1751,581,628,,1138,5614,2010,622,471,,738,,604,1881,799,1994,
2026-08-09 10:31,,,,268,635,419,1890,596,1235,644,373,508,1880,511,519,3667,2877,904,4783,3887,,477,1213,3695,704,,,534,,,,540,,4637,1803,1953,4865,538,2024,,,1751,581,628,,1178,,2010,622,471,,738,,604,1881,799,1994,
2026-08-09 10:41,,,,268,545,,1890,596,1280,644,378,523,1880,511,519,3667,2877,904,4783,3942,,477,1213,,,,,534,,,,540,,4637,1803,1953,,538,2024,,,1751,596,628,,1178,,2010,622,486,,738,,624,1881,,1994,
2026-08-09 10:51,,1862,,,545,419,1925,596,1190,644,378,523,1880,511,519,3667,2877,904,4783,3942,,477,1213,3695,704,,,534,,,,540,,4637,1833,1988,4935,538,2069,,,1751,596,628,,1178,,2050,642,486,,748,,624,1881,799,1994,
2026-08-09 11:01,,1862,,273,545,,1925,596,1190,644,373,523,1880,511,519,3667,2877,904,4963,3942,,477,1213,3555,704,4419,,534,,,,540,,4637,1833,2023,4935,553,2069,,,1751,596,,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:06,,1862,,273,545,,1925,596,1235,644,373,523,1880,511,519,3667,2877,904,4963,3942,,477,1213,3555,704,4419,,534,,,,540,,4637,1833,2023,4935,553,2069,,,1751,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:11,,1862,,273,545,419,1925,596,1235,644,378,523,1880,551,519,3667,2877,904,4963,3942,,477,1213,3555,674,,,534,,,,540,,4637,1833,2023,4935,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:16,,1862,,273,545,419,1925,596,1235,644,378,523,1880,551,519,3667,2877,904,4963,3942,,477,1213,3555,674,,,534,,,,540,,4637,1833,2023,4935,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:21,,1862,,273,545,439,1925,596,1235,624,378,523,1880,551,519,3667,2877,904,4783,3942,,477,1213,3695,,4419,,534,,,,540,,4637,1833,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:26,,1862,,273,545,439,1925,596,1280,624,378,523,1880,551,519,3667,2877,904,4783,3942,,477,1213,3695,734,4419,,534,,,,540,,4637,1833,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,,,624,1921,799,1994,
2026-08-09 11:31,,1862,,273,545,419,1925,596,1280,624,383,523,1880,551,519,3667,2877,904,4783,3942,,477,1213,3695,,,,534,,,,540,,4637,1833,2023,4865,553,2069,,,1786,596,648,,,,2050,642,486,,,,624,1921,799,1994,
2026-08-09 11:36,,1862,,273,545,419,1925,596,1280,604,383,523,1880,551,519,3667,2877,904,4783,3942,,477,1213,3695,704,,,534,,,,540,,4637,1833,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,,,624,1921,799,1994,
2026-08-09 11:41,,1862,,273,545,,1925,596,1280,624,383,523,1880,551,519,3667,2877,904,4963,3887,,477,1213,3555,704,,,534,,,,555,,4572,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:46,,1862,,273,545,,1925,596,1235,624,383,523,1880,551,519,3667,2877,904,4963,3887,,477,1213,3555,704,,,534,,,,555,,4572,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:51,,1862,,278,545,,1925,596,1235,624,378,523,1920,551,519,3667,2792,904,4783,3887,,492,1213,3415,674,,,549,541,,,555,,,1863,2023,4865,553,2069,,,1786,,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 11:56,,1862,,278,545,,1925,596,1190,624,378,523,1920,551,519,3667,2792,904,4783,3887,,492,1213,3415,674,,,549,541,,,555,,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 12:01,,1862,,278,500,,1925,596,1145,644,383,523,1920,551,519,3667,2877,904,4783,3887,,492,1213,3415,674,,,549,541,,,555,,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 12:06,,1862,,278,500,,1925,596,1145,644,383,523,1920,551,519,3667,2877,904,4783,3942,,492,1213,3555,704,,,549,541,,,555,,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 12:11,,1862,,278,500,,1925,611,1145,644,383,523,1920,551,519,3667,2792,904,4783,3887,,492,1213,3415,,,,549,541,,,555,657,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 12:16,,1862,,278,500,,1925,611,1190,644,383,523,1920,551,519,3667,2792,904,4783,3887,,492,1213,3415,764,,,549,541,,,555,657,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 12:17,,1862,,278,500,,1925,611,1190,644,383,523,1920,551,519,3667,2792,904,4783,3887,,492,1213,3415,764,,,549,541,,,555,657,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2050,642,486,,748,,624,1921,799,1994,
2026-08-09 12:21,,1862,,278,545,,1925,611,1190,644,378,523,1920,551,519,3667,,904,4783,3887,,492,1213,3415,764,,,549,541,,,555,657,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2090,642,486,,748,,624,1921,799,1994,
2026-08-09 12:26,,1862,,278,545,,1925,611,1190,644,378,523,1920,551,519,3667,2877,904,4783,3887,,492,1213,3415,764,,,549,541,,,555,657,,1863,2023,4865,553,2069,,,1786,596,648,,1178,,2090,642,486,,748,,624,1921,799,1994,
2026-08-09 12:31,,1862,,278,500,,1960,611,1235,644,378,523,1920,551,519,3667,2792,904,4783,3887,,492,1278,3555,734,,,549,541,,,555,657,,1893,2023,4865,553,2069,,,1786,596,648,,1178,,2090,642,486,,748,,644,1921,799,1994,
2026-08-09 12:36,,1862,,278,500,,1960,611,1235,644,378,523,1920,551,519,3667,2792,904,4783,3887,,492,1278,3555,734,,,549,541,,,555,657,,1893,2023,4865,553,2069,,,1786,596,648,,1178,,2090,642,486,,748,,644,1921,799,1994,
2026-08-09 12:41,,1862,,278,545,,1960,611,1235,644,383,523,1920,551,519,3667,2877,904,4783,3942,,492,1278,3695,734,,,549,541,,,555,657,,1893,2023,4865,553,2069,,,1786,611,648,,1178,,2090,642,486,,748,,644,1921,799,1994,
2026-08-09 12:46,,1862,,278,545,,1960,611,1235,644,383,523,1920,551,519,3667,2877,904,4783,3942,,492,1278,3695,734,,,549,541,,,555,657,,1893,2023,4865,553,2069,,,1786,611,648,,1178,,2090,642,486,,748,,644,1921,799,1994,
2026-08-09 12:51,,1862,,278,545,,1960,611,1235,644,378,523,1920,551,519,3667,2877,904,4963,3942,,492,1213,3555,704,,,549,541,,,555,657,,1893,2058,4865,553,,,,1786,611,648,,1178,,2090,642,486,,758,,644,1921,799,1994,
2026-08-09 12:56,,1862,,278,545,,1960,611,1235,644,378,523,1920,551,519,3667,2877,904,4963,3942,,492,1213,3555,704,,,549,541,,,555,657,,1893,2058,4865,553,2114,,,1786,611,648,,1178,,2090,642,486,,758,,644,1921,799,1994,
2026-08-09 13:01,,1862,,283,545,,1960,611,1235,624,378,538,1920,,519,3767,,904,4963,3942,,492,1278,3695,674,4474,,549,541,,,555,657,4637,1893,2058,4865,568,2114,,,1821,611,648,,1178,,2090,642,486,,748,,644,1921,799,1994,
2026-08-09 13:06,,1862,,283,545,,1960,611,1280,624,378,538,1920,591,519,3767,2962,904,4963,3942,,492,1278,3695,674,4474,,549,541,,,555,657,4637,1893,2058,4865,568,2114,,,1821,611,648,,1178,,2090,642,486,,748,,644,1921,799,1994,
2026-08-09 13:11,,1897,,283,545,439,1960,611,1280,,383,538,1920,591,,3767,2877,904,4783,3942,,492,,3695,734,4529,,549,541,,,555,657,4637,1893,2093,4935,568,2114,,,1821,611,648,,1178,,2090,642,486,,748,,644,1961,799,1994,
