timestamp,.300BLK_3,.300BLK_4,.300BLK_5,".357 Magnum 9号霰射""鼠弹""",.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-07-18 00:01,617,1897,4818,,283,545,,1890,,,1415,,383,,1880,,519,3267,2027,,,3667,,,1343,3135,,4199,1891,,571,1881,4407,,667,4377,1893,1883,4375,,1799,4979,4746,,,,5667,,5734,1890,,456,1876,,4484,,1841,,1994,5939
2026-07-18 00:11,602,1827,4818,,,,,,,,1415,,,,,,519,3267,2027,,,3667,1170,,,3135,,4199,1891,,,,4407,,667,4312,1893,1883,4375,,1754,4979,4746,1646,491,528,5667,,,1810,522,456,,,4484,,1841,679,1994,
2026-07-18 00:21,,,4818,,,545,559,,551,,1460,624,,,,631,519,3367,2027,694,4963,3667,1170,417,1343,3135,584,4199,,,,,4407,,,4377,,,4445,,1799,4979,4746,1681,506,528,5667,1098,5854,1810,522,456,,,4549,344,,679,1994,
2026-07-18 00:31,,,4818,,,545,559,,551,,1460,624,,,,631,519,3367,2027,694,4963,3667,1170,417,1343,3135,584,4199,,,,,4407,,,4377,,,4445,,1799,4979,4746,1681,506,528,5667,1098,5854,1810,522,456,,,4549,344,,679,1994,5939
2026-07-18 00:41,,,4818,,,545,539,,551,,1415,,,478,,671,519,3367,2027,694,4963,3722,,402,1343,3135,614,4199,,,,,4407,,,4442,,,4445,493,1799,4979,4746,1646,506,528,5667,1098,5854,1810,542,456,,,4549,344,,,1994,5794
2026-07-18 00:51,,1827,4818,,,545,539,,551,,,604,,,,711,519,3367,2027,694,4963,3722,,,1343,3135,584,4199,,,,,4407,,,4442,,,4445,493,1799,4979,4746,1681,506,548,5667,1098,5854,1810,542,456,,,,344,,679,1994,5794
2026-07-18 01:01,,1827,4818,,,545,539,,551,,,604,,,,711,519,3367,2027,694,4963,3722,,417,1343,3135,584,4199,,,,,4407,,,4442,,,4445,493,1799,4979,4746,1681,506,548,5667,1098,5854,1810,542,456,,,4614,344,,679,1994,5794
2026-07-18 01:11,,,4893,,,545,519,1855,,,,604,,,,671,519,3367,2027,694,4963,3667,1170,417,1343,3135,584,4254,,,,,4407,,,4442,,1848,4445,493,1799,4979,4746,1681,506,528,5667,1098,,1810,542,456,,,4614,324,,679,1994,5649
2026-07-18 01:21,,1792,4893,,,590,519,,551,,1415,604,,,,671,519,3367,2027,694,4963,3722,1170,402,1343,3135,584,4254,,,,,4407,,,4442,,1848,4445,,1799,4979,4746,1681,506,528,5667,1098,5854,1810,522,456,,,4614,,,679,1994,5794
2026-07-18 01:31,,1792,4893,,,590,519,,551,,1415,604,,,,671,519,3367,2027,694,4963,3722,1170,417,1343,3135,584,4254,,,,,4407,,,4442,,1848,4445,,1799,4979,4746,1681,506,528,5667,1098,5854,1810,522,456,,,4614,344,,679,1994,5794
2026-07-18 01:41,,,4968,,,545,559,,551,,1460,604,,,,711,519,3367,2027,694,4783,3722,,402,1343,3135,554,4254,,,,,4407,,,4507,,,4445,493,1799,4979,4821,1681,506,528,5667,1098,5854,1810,542,471,,,4679,324,,679,1994,
2026-07-18 01:51,,,4968,,,590,559,,551,,1415,604,,478,,671,519,3367,2027,694,4783,3722,1170,417,1278,3135,584,4254,,,,,4472,,,4507,,,4445,493,1799,4979,4821,1646,506,528,5667,1098,5854,1810,522,456,,,4744,344,,,1994,5939
2026-07-18 02:01,,,4968,,,545,559,1855,551,,1460,624,,,,671,519,3367,2027,694,4783,3722,1170,402,1343,3135,554,4254,,,,,4472,,,4442,,,4445,493,1799,4979,4821,1681,506,528,5667,1098,5854,1810,522,456,,,4809,324,,709,1994,5794
2026-07-18 02:11,,,4968,,,590,559,,551,,1505,604,,,1840,671,519,3367,2027,659,4963,3722,1170,402,1343,3135,554,4254,,,,,4537,,,4507,,1813,4445,493,1799,4979,4821,1681,506,,5667,1098,5854,1810,522,456,,,4874,324,,709,1994,5794
2026-07-18 02:21,,,4968,,,545,559,,551,,1415,604,,478,1840,671,519,3367,2027,659,4963,3722,1170,,1343,3135,554,4254,,,,,4537,,,4507,,,4445,493,1799,4979,4896,1681,506,528,5667,1098,5854,1810,522,471,,,4874,,,,1994,5794
2026-07-18 02:31,,,,,,545,539,,551,,1415,604,,463,,671,519,3367,,659,4783,3722,1170,417,1343,3135,554,4254,,,,,4537,,,4507,,,4445,493,1799,4979,4896,1681,506,528,5767,1098,5854,1810,522,456,,,4874,344,,,1994,5794
2026-07-18 02:41,,,5043,,,545,519,,551,,1370,624,,463,1840,671,519,3367,2027,659,4963,3667,1145,417,1343,3135,554,4254,,,,,4537,,,,,,4445,493,1799,4979,4896,1681,506,528,5767,1098,5854,1770,522,456,,,4874,324,,,1994,5794
2026-07-18 02:51,,,,,,545,519,,551,,,604,,,1840,631,519,3367,2027,694,4783,3722,1170,402,1343,3135,584,4254,,,,,4537,,,4442,,1848,4445,493,1799,4979,4896,1681,506,528,5767,1098,5854,1810,522,456,,,4874,324,,679,1994,5794
2026-07-18 03:01,,,5043,,,545,,,551,,1415,,,,1840,,519,3367,2027,694,,3722,1170,402,1343,3135,614,4254,,,,,4537,,,4442,,,4445,478,1799,5074,4896,1681,506,528,5767,1098,5854,1810,522,456,,,4874,324,,,1994,5939
2026-07-18 03:11,,,5043,,,545,539,,551,,1415,584,,,1840,711,519,3367,2027,694,4783,3722,1170,387,1343,3135,614,4254,,,,,4537,,,4507,,,4445,478,1754,5074,4896,1681,491,528,5767,1098,,1810,522,456,,,4874,324,,709,1994,5939
2026-07-18 03:21,,,5043,,,590,519,,551,,,,,,1840,711,519,3367,2027,659,,3722,1170,387,1278,3135,584,4254,,,,,4537,,,4442,,,4445,478,1799,5074,4896,1681,,528,5767,1098,5974,1810,522,441,,,4874,324,,709,1994,5939
2026-07-18 03:31,,,5043,,,500,519,,551,,1460,624,,,1840,671,519,3367,2027,659,4963,3722,1145,402,1278,3135,614,4254,,,,,4537,,,4442,,,4445,478,1799,5074,4896,1681,506,528,5767,1098,5974,1810,522,441,,,4874,324,,679,1994,5794
2026-07-18 03:42,,,4968,,,590,539,,551,,1415,624,,,1840,671,519,3367,2027,694,4783,3722,1170,387,1343,3135,584,4254,,,,,4537,,,4507,,,4445,493,1754,5074,4896,1681,506,528,5767,1098,5974,1810,522,441,,,4874,324,,679,1924,5939
2026-07-18 03:51,,,4968,,,500,539,,551,,1415,624,,,1840,,519,3367,2027,729,4783,3722,1170,387,1343,3135,584,4254,,,,,4537,,,4507,,,4445,493,1754,5074,4896,1681,506,528,5767,1098,5974,1810,522,441,,,4874,324,,679,1924,5939
2026-07-18 04:01,,,5043,,,500,519,,551,,1370,604,,,1840,631,519,3367,2027,729,4963,3667,1145,402,1343,3135,584,4254,,,,,4537,,,4507,,,4445,478,1754,5074,4896,1681,506,528,5767,1058,5974,1810,522,441,,,4874,324,,,1924,5939
2026-07-18 04:11,,1792,5043,,,545,519,,536,,1370,604,,463,1840,,519,3367,2027,659,4963,3667,1145,402,1343,3135,554,4199,,,,,4537,,,4507,,,4445,493,1799,5074,4896,1611,506,528,5767,1098,5974,1810,522,,,,4874,324,,,1994,5939
2026-07-18 04:21,,1792,4968,,,590,519,,536,,1370,604,,463,1840,711,519,3367,2027,659,4963,3667,1145,402,1343,3135,554,4199,,,,,4537,,,4507,,,4445,493,1799,5074,4896,1611,506,528,5767,1098,5974,1810,522,,,,4874,324,,679,1994,5939
2026-07-18 04:31,,1792,,,,500,519,1820,536,,,,,463,1840,631,519,3367,2027,659,4783,3667,,387,1343,3135,584,4254,,,,,4537,,,4442,,1813,4445,,1754,5074,4896,1646,491,528,5767,1058,5974,1810,,441,,,4874,324,,679,1994,5939
2026-07-18 04:41,,1792,5043,,,500,519,1820,551,,1415,604,,,,,519,3267,1942,659,4783,3722,1145,387,1278,3135,,4254,,,,,4537,,,4442,,1813,4445,,1799,5074,4896,1646,506,528,5767,1098,5974,,502,441,,,4874,324,,679,1994,5794
2026-07-18 04:51,,1792,5043,,,545,519,1820,551,,1415,604,,,,671,519,3267,,659,4783,3722,1145,387,1278,3135,554,4254,,,,,4537,,,4442,,1813,4445,,1799,5074,4896,1646,506,528,5767,1098,6094,,502,441,,,4874,324,,709,1994,5939
2026-07-18 05:01,,1792,4968,,,500,519,1820,536,,1370,604,,,1800,,519,3267,2027,659,4963,3667,,387,1278,3135,,4254,,,,,4537,,,4377,,1813,4445,478,1754,5074,4896,1646,491,528,5767,1098,5974,1770,522,441,,,4874,344,,679,1924,5939
2026-07-18 05:11,,1792,4968,,,,,1820,551,,,584,,,,671,519,3267,2027,659,4783,3722,,387,1343,3135,554,4199,,,,,4537,,,4442,,1813,4375,493,1754,5074,4896,1646,506,528,5767,1058,5974,1810,522,441,,,4809,,,679,1994,5939
