timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-08-26 02:41,497,,5568,,545,419,,401,,1325,724,,493,1880,671,519,3467,2537,519,4963,4272,,387,1538,3975,374,4694,,414,406,,5057,,,4897,,1778,5495,358,1844,5834,5721,,416,428,6367,1538,6454,1810,402,,,,4744,344,1641,409,1994,7244
2026-08-26 02:51,497,,5568,,545,419,,401,,,,,478,,671,,3367,2537,519,4963,4272,,387,1538,4115,374,4694,,414,406,,5057,330,,,,1778,5495,328,1844,5834,5721,,401,428,6367,1538,6454,1770,,,,,4744,344,1641,409,1994,7244
2026-08-26 03:01,,,5493,,590,,1855,431,,1280,784,,478,,671,519,3467,2537,519,4963,4272,,387,1538,4115,,4694,1641,399,406,,5057,,,4962,,1778,5495,328,1844,5834,5796,,416,428,6367,1538,6454,1810,442,,,,4744,344,1641,409,1994,7244
2026-08-26 03:11,482,,5493,,590,,,416,,1280,764,,,1880,,,,2537,519,4963,4272,1295,,1473,4115,434,4694,1666,399,406,,5057,,,4962,,1778,5495,328,1844,5834,5796,,416,,6367,,6454,1730,442,,,,4744,344,1681,439,1994,7244
2026-08-26 03:21,497,,5493,,545,,,416,,1325,724,,,1880,711,,3367,2537,519,4963,4272,1295,387,1538,3975,464,4694,1641,414,,,5057,,,4832,,1778,5495,328,1799,5834,5871,,416,428,6367,1538,6454,1810,402,,,,4744,,1641,409,1994,
2026-08-26 03:31,482,,5493,,500,,1855,416,,,744,,,1840,671,,3467,2537,519,,4272,1295,387,1473,4115,464,4694,1666,,,,5057,315,,4962,,1778,5495,,1799,5834,5871,,416,,6467,1498,6454,1810,,,,,4679,344,1641,439,1994,7389
2026-08-26 03:41,497,1827,5493,,,,,416,,1370,724,,,1880,671,519,3367,,554,4963,4272,1295,387,1538,3975,374,4694,1666,399,406,,5057,315,,4897,,1778,5495,343,1799,5929,5871,,416,,6467,1498,6454,1810,402,,,,4744,344,,439,1994,
2026-08-26 03:51,482,1827,5418,,545,,,401,,,744,,,1840,671,519,3467,2537,519,4963,4272,1295,387,1538,3975,374,4694,1666,399,,,4992,315,,5027,,1743,5495,328,1844,5929,5871,1716,416,,6467,1538,6454,1770,,,,,4744,344,1601,379,1924,7389
2026-08-26 04:01,482,1827,5418,,545,,,401,,,744,,,1840,671,519,3467,2537,519,4963,4272,1295,387,1538,3975,374,4694,1666,399,,,4992,315,,5027,,1743,5495,328,1844,5929,5871,1716,416,,6467,1538,6454,1770,,,,,4744,344,1601,379,1924,7389
2026-08-26 04:11,,1827,5568,,590,,,401,,1325,,,,1880,671,519,3367,2537,484,,4272,1295,387,1538,3975,374,,1666,399,,,5057,315,,4832,,1778,5495,,1799,5929,5871,,401,428,6467,1538,6454,1770,422,,,,4744,,,379,1994,7244
2026-08-26 04:21,482,1827,5343,,590,,,401,,1280,764,,463,1880,671,,3467,2537,519,4963,4272,,387,1473,3975,374,4694,1666,399,,,5057,,,4832,,1778,5495,328,1799,5929,5871,1716,401,,6467,1538,6334,1730,402,,,,4744,,1641,,1994,7389
2026-08-26 04:31,,1827,5493,,590,,,401,,1370,764,,478,1880,671,,3467,2537,519,4963,4272,1295,387,,3975,,4694,1666,414,,,5057,315,,,,1778,5495,313,1844,5929,5871,1716,401,,6467,1498,6454,1770,422,,,,4744,,1601,409,1994,7389
2026-08-26 04:41,,1827,5493,,500,399,,401,,,724,,,1880,671,519,3367,2537,484,5143,4272,1295,387,1603,3975,,4694,1691,,,,4992,,,4767,,1778,5495,328,1799,5929,5796,1716,,,6467,1538,,1730,402,,,,4744,,1601,379,1994,7389
2026-08-26 04:51,497,1827,5493,,500,,,401,,1280,,,,1920,671,,3367,,,4963,4327,1295,387,1538,3975,,4639,1691,414,,,4992,,,4832,,1778,5495,328,1844,5929,5796,,401,428,6467,1498,6334,1770,402,,,,4744,344,,379,1994,7389
2026-08-26 05:01,497,1827,5493,,,399,,401,,,724,,,1880,671,519,3367,,519,4963,4327,,387,1538,3975,464,,1691,399,,,5057,315,,4767,,1743,5495,328,1799,5929,5796,,401,,6467,1498,6214,1770,402,,,,4744,,1601,379,1994,7389
2026-08-26 05:11,497,1827,5343,,545,399,,416,,1235,,,,1920,671,519,3367,2537,554,,4272,1295,387,1538,3835,404,4639,1691,399,,,5057,,,4832,,1743,5495,328,1799,5834,5796,1716,416,428,6467,1538,6334,1770,402,,,,4744,,1641,,1994,7244
2026-08-26 05:21,482,1827,5418,,545,419,1855,416,,1325,744,,,1920,,519,3467,2452,519,,4327,1295,,1473,3835,374,4694,1691,,,,4927,315,,4897,,1743,,343,1799,5834,5796,,401,,6467,1498,6334,1730,422,,,,4744,,1641,,1994,7244
2026-08-26 05:31,,1827,5418,,545,419,,401,,1415,724,,,1880,711,519,3367,2537,519,4963,4272,,387,,,434,4694,1691,414,,,4992,,,4962,,1743,5495,328,1844,5834,5796,1716,401,428,6467,1498,6334,1730,,,,,4744,344,1601,409,1924,7244
2026-08-26 05:41,,1827,5418,,500,,,401,,1280,724,,,1880,,519,3367,2537,519,4963,4272,1295,387,,4115,434,4639,1691,,,,4992,,,4832,,1778,5355,,1799,5834,5796,1716,401,,6467,1498,6334,,422,,,,4744,,1641,379,1994,7244
2026-08-26 05:51,482,1827,5343,,545,399,,401,,1235,724,,,1880,671,519,3267,2537,484,,4327,,387,1473,3975,434,4584,1691,,,,4992,,,,,1743,5425,343,1844,5834,5721,1716,416,,6467,1498,6214,1730,,,,,4679,344,,409,1994,7099
2026-08-26 06:01,,1827,,,545,399,1855,401,,1325,724,,,1840,671,,3367,2537,,4963,4327,1295,387,1473,3975,434,4584,1691,414,,,4992,,,4832,,1778,5425,343,1844,5834,5721,1716,416,,6467,1498,6214,,,,,,4679,344,,409,1994,7099
2026-08-26 06:11,512,1827,5418,,500,399,1855,386,,1370,764,,,1840,671,519,3367,,519,4963,4217,1295,387,,3975,374,4584,1691,429,,,,315,,,,1778,5355,343,1844,5739,5571,1716,416,,6467,1498,6214,1770,422,,,,4614,344,1641,,1924,6954
2026-08-26 06:21,512,1827,5343,,,,1855,,,1370,724,,,1880,,,3367,,484,4963,4162,1295,387,,3975,374,4529,1691,429,,,,315,,,,1743,5355,343,1799,5644,5571,1716,,,6467,1538,,1810,402,,,,4614,344,,379,1924,6954
2026-08-26 06:31,512,1827,5343,,545,399,,401,,1280,764,,,,711,519,3367,,554,4963,4107,1295,387,,3975,374,4529,1691,414,,,,315,,4832,,1778,,328,1844,5644,5496,,416,428,6367,1498,,1770,402,,,,4614,344,1681,,1924,
2026-08-26 06:41,512,,5268,,500,,,401,,1280,764,,,1880,711,519,3467,2537,554,4963,,1295,387,1538,3975,,4474,1691,,,,,,,4832,,1743,5215,328,1844,5454,5421,1716,,428,6367,1538,,1770,,,,,4614,344,1681,379,1924,6809
2026-08-26 06:51,512,1827,5268,,,399,1855,416,,,744,,463,1880,711,519,3367,,519,4963,,,387,1538,3975,374,4474,1691,399,,,,330,,,,1778,5215,343,1844,5454,5346,1716,416,428,6367,1538,,1770,,,,,4484,344,1641,,1994,
2026-08-26 07:01,497,1827,,,545,399,1855,416,,1325,784,,463,1840,671,519,3467,2537,519,4963,,1295,387,,,,4419,1691,,,,,,617,5027,,1813,,343,1799,5359,5196,1716,431,428,6267,1538,,1770,422,,,,4419,,1641,439,1994,
2026-08-26 07:11,,1827,,,500,399,1855,416,,1280,744,,478,1880,671,519,3367,,519,4963,,1295,387,,3975,434,4419,1691,429,,,,,,4767,,1778,,358,,5359,,1716,446,428,6267,1498,,,422,,,,4419,344,1641,439,1994,
2026-08-26 07:21,512,1827,,,545,399,1855,431,,1370,744,,,1880,671,519,,,519,,,1295,,,,,4419,1691,444,,,,,,4897,,1778,,343,1844,5359,,1716,446,428,6267,1498,,1810,,381,,,4484,344,1601,409,1994,
2026-08-26 07:31,512,1827,,,500,,1855,431,,1280,824,,493,1880,711,519,3467,2537,484,4963,,1295,387,1473,4115,374,4364,1691,444,406,,,330,,4767,,1778,,343,1844,,,1716,446,428,6167,1538,,1810,442,381,,,4354,344,1641,409,1994,
2026-08-26 07:41,512,1827,,,500,399,,431,,1370,744,,493,1840,711,519,3367,2452,519,5143,,1295,387,1473,3975,374,4309,1691,444,421,,,315,617,,,1813,,358,1844,,,1716,446,428,6167,1538,,1810,442,381,,,4289,344,1601,379,1994,
2026-08-26 07:51,512,1827,,,590,419,1855,431,,1370,824,363,493,1880,711,519,3467,2537,554,4963,,1295,387,1538,3975,374,4309,1691,459,421,,,330,,,,1813,,358,1844,,,1716,446,428,,1538,,1810,442,381,,,4289,364,1641,439,1994,
2026-08-26 08:01,527,1827,,,590,399,1855,431,,1280,744,363,493,1920,711,519,3467,2537,554,4963,,1295,387,,3975,,4309,1691,459,,,,330,,,,1813,,358,1844,,,1716,446,428,6167,1538,,1810,442,381,,,4224,364,1641,439,1924,
2026-08-26 08:11,527,1827,,,545,419,1855,431,,1370,744,363,493,1920,711,519,3467,2537,519,5143,,1320,387,1473,3975,464,4309,1691,459,436,,,330,,4767,,1813,,358,1844,,,1751,461,448,,1538,,1810,442,381,,,,364,1681,409,1924,
2026-08-26 08:21,527,1827,,,545,419,1890,446,,1370,764,363,493,1880,711,519,3367,2622,519,4963,,1320,387,1538,3975,404,4364,1691,474,436,,,330,,,,1813,,358,1844,,,1751,476,448,,1538,,1810,442,381,,,4224,364,1641,409,1994,
2026-08-26 08:31,527,1827,,,545,419,1890,446,,,764,363,493,1920,711,519,3467,2537,519,4963,,1320,387,1538,3975,404,4309,1691,474,436,,,330,,,,1813,,358,1844,,,1751,476,448,6167,1538,,1810,442,396,,,4224,364,1681,409,1994,
2026-08-26 08:41,,1827,,,500,399,1890,461,,1415,744,368,493,1880,711,519,3467,2622,,,,1320,387,1538,4115,374,4364,1691,474,,,,330,617,,,1813,,358,1889,,,1751,491,448,6167,1538,,1810,442,396,,,,364,1681,409,1994,
2026-08-26 08:51,542,1827,,,545,419,1890,476,,1415,804,368,508,1880,711,519,3467,2622,519,4963,,1320,387,1603,4115,404,4309,1691,489,451,,,345,627,,,1813,,358,1889,,,1751,506,468,,1538,,1810,462,396,,,,364,1641,409,1994,
2026-08-26 09:01,,1827,,,500,419,1890,476,,1370,804,368,508,1880,711,519,3367,2622,519,4963,,1320,387,1603,3975,374,4364,1691,489,451,,,345,627,,,1813,,358,1889,,,1751,506,468,,1538,,1810,462,396,,,,364,1681,409,1994,
2026-08-26 09:11,542,,,,545,399,1890,506,,1415,764,368,508,1920,711,519,3467,2707,519,4963,,1320,387,1603,3975,404,4364,1716,489,451,,,345,627,,,1813,,358,1889,,,1786,506,468,,1538,,1810,462,396,,,,,1681,409,1994,
2026-08-26 09:21,542,1862,,,545,419,1890,506,,1415,784,368,508,1920,711,519,3467,2707,519,4963,,1320,387,1603,3975,434,4364,1716,504,466,,,360,627,,,1813,,373,1934,,,1786,521,468,,1538,,1850,482,396,,,,384,1641,409,1994,
2026-08-26 09:31,542,1862,,,500,419,1890,506,,,764,373,508,1920,711,519,3367,2707,519,4963,,1320,387,1603,3975,434,4419,1716,504,466,,,360,627,,,1813,,373,1934,,,1786,521,468,,1538,,1850,482,396,,,,384,1641,409,1994,
2026-08-26 09:41,542,1862,,,500,419,1890,506,,1415,764,373,508,1920,711,519,3367,2707,519,4963,,1320,387,1603,4115,464,4419,1716,504,466,,,360,627,,,1813,,373,1934,,,1786,536,468,,1538,,1850,482,396,,,,384,1681,439,1994,
2026-08-26 09:51,542,1862,,,545,399,1890,506,,1415,804,373,523,1920,711,519,3467,2792,519,4963,,1320,387,1668,3975,434,4419,1716,504,481,,,345,627,,,1813,,373,1934,,,1786,536,488,,1538,,1850,502,396,,,,384,1681,379,1994,
2026-08-26 10:01,557,1862,,,590,399,1890,506,,1415,744,373,523,1920,711,519,3467,2792,519,5143,,1345,387,1603,3975,434,4419,1716,504,481,,,360,627,,,1813,,373,1934,,,1786,536,488,,1538,,1850,502,396,,,,384,1681,409,1994,
2026-08-26 10:11,557,1862,,,545,399,1890,506,,1415,784,378,523,1920,711,519,3467,2792,519,4963,,1345,402,1603,3975,404,4419,1716,519,481,,,360,637,,,1813,,373,1934,,,1821,551,488,,1538,,1850,502,396,,,,,1681,409,1994,
2026-08-26 10:21,557,1862,,,545,399,1925,506,,1415,784,378,523,1920,671,519,3467,2792,519,4963,,1345,402,1668,3975,374,4419,,519,496,,,,637,,,1813,,373,1934,,,1821,551,488,,1538,,1850,522,396,,,,384,1681,409,,
2026-08-26 10:31,557,1862,,,545,419,1925,521,,1415,784,378,523,1960,711,519,3467,2877,519,4963,,1345,402,1668,4115,404,4419,1716,519,496,,,345,637,,,1813,,373,1979,,,1821,551,488,,1538,,1890,522,396,,,,404,1681,379,1994,
2026-08-26 10:42,557,1862,,,545,419,1925,521,,1370,804,378,523,1960,751,519,3467,2877,519,4963,,1345,417,1668,3975,374,4419,1716,519,496,,,345,637,,,1813,,373,1979,,,1821,551,488,,1538,,1890,522,396,,,,404,1681,409,1994,
2026-08-26 10:51,557,,,,545,419,1925,521,,1370,804,378,523,1960,751,519,3467,,519,4963,,1345,417,1668,,374,4419,1716,519,496,,,345,637,,,1813,,373,1979,,,1821,566,488,,1538,,1890,522,396,,,,404,1681,409,1994,
2026-08-26 11:01,557,1897,,,590,,1925,521,770,1370,784,378,538,1960,751,519,3467,2792,519,4963,,1370,417,1733,3975,374,4419,1741,519,496,,,330,637,,,1848,5355,373,1979,,,1821,566,488,,1538,,1890,522,396,,,,384,1721,409,1994,
2026-08-26 11:06,557,1897,,,590,,1925,521,770,1370,784,378,538,1960,751,519,3467,2792,519,4963,,1370,417,1733,3975,374,4419,1741,519,496,,,330,637,,,1848,5355,373,1979,,,1821,566,488,,1538,,1890,522,396,,,,384,1721,409,1994,
2026-08-26 11:11,557,1897,,,590,419,1925,521,,1370,784,378,538,,751,519,3467,2792,519,4963,,1370,417,1733,3975,374,4419,1741,519,496,,,330,647,,,1848,5355,373,1979,,,1856,566,488,,1538,,1890,522,396,,,,384,1721,409,1994,
2026-08-26 11:16,572,1897,,,590,419,1925,521,,1415,804,378,538,1960,791,519,3467,2792,519,4963,,1370,417,1733,3975,374,4419,1741,519,496,,,330,647,,,1848,5355,373,1979,,,1856,566,488,,1538,,1890,522,411,,,,384,1721,409,1994,
