timestamp,.300BLK_3,.300BLK_4,.300BLK_5,".357 Magnum 9号霰射""鼠弹""",.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-07-17 15:51,617,1932,4893,,293,,639,1925,,,1550,724,,553,2000,791,,3567,2282,764,,3722,1320,477,1603,3135,734,4254,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,,384,1961,799,1994,5794
2026-07-17 15:56,617,1932,4893,,293,,639,1925,,,1550,724,,553,2000,791,,3567,2282,764,,3722,1320,477,1603,3135,734,4254,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,,384,1961,799,1994,5794
2026-07-17 16:01,617,1932,4893,,293,,639,1925,,,1550,724,,553,2000,791,,3567,2282,764,,3722,1320,477,1603,3135,734,4254,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,,384,1961,799,1994,5794
2026-07-17 16:06,617,1932,4893,,293,545,579,1925,,,1550,724,,553,2000,791,,3567,2282,764,,3722,1320,477,1603,3135,734,4254,1866,564,571,1911,4407,585,667,4442,1983,2093,4515,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,,384,1961,799,,5939
2026-07-17 16:11,617,1932,4893,,293,,619,1925,,,1550,724,,553,2000,791,,3567,2282,764,,3722,1320,477,1603,3135,704,4254,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,,384,1961,799,1994,5939
2026-07-17 16:16,617,1932,4893,,293,,619,1925,,,1550,724,,553,2000,791,,3567,2282,764,,3722,1320,477,1603,3135,704,4254,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,,384,1961,799,1994,5939
2026-07-17 16:21,617,1932,4893,,293,545,619,1925,,,1505,724,,553,2000,791,,3567,2282,,,3722,1320,477,1603,3135,704,4254,1866,564,,1911,4407,585,667,4377,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,4614,384,1961,799,,5939
2026-07-17 16:26,617,1932,4893,,293,545,619,1925,,,1505,724,,553,2000,791,,3567,2282,799,,3722,1320,477,1603,3135,704,4254,1866,564,,1911,4407,585,667,4377,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,4614,384,1961,799,,5939
2026-07-17 16:31,617,1932,4818,,293,545,599,1925,,,1505,724,,568,2000,791,,3567,2282,799,,3722,1320,477,1603,3135,674,4254,1866,564,,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,4614,384,1961,799,,5939
2026-07-17 16:36,617,1932,4818,,293,545,599,1925,,,1505,724,,568,2000,791,,3567,2282,799,,3722,1320,477,1603,3135,674,4254,1866,564,,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,642,546,,,4614,384,1961,799,,5939
2026-07-17 16:41,617,1932,4893,,293,545,599,1925,,,1505,724,,568,2000,791,,3567,2282,799,,3722,1320,477,1603,3135,704,4254,1866,564,,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,622,546,,,4614,384,1961,799,,5939
2026-07-17 16:46,617,1932,4893,,293,545,599,1925,,,1505,724,,568,2000,791,,3567,2282,799,,3722,1320,477,1603,3135,704,4254,1866,564,,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,622,546,,,4614,384,1961,799,,5939
2026-07-17 16:51,617,1932,4893,,293,545,619,1925,,,1550,704,,568,2040,791,,3567,2282,799,,3722,1320,477,1603,3135,644,,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,622,546,,,4614,384,1961,799,,5939
2026-07-17 16:56,617,1932,4893,,293,545,619,1925,,,1550,704,,568,2040,791,,3567,2282,799,,3722,1320,477,1603,3135,644,,1866,564,571,1911,4407,585,667,4442,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2090,622,546,,,4614,384,1961,799,,5939
2026-07-17 17:01,617,1932,4818,,293,545,579,1925,,,1505,704,,568,2040,791,,3567,2282,764,,3722,1320,477,1603,,644,,1866,564,571,1911,4407,585,667,4377,1983,2093,4445,568,2024,5074,4896,,,628,5767,,5854,2050,622,546,,,4614,384,1961,799,1994,5939
2026-07-17 17:06,617,1932,4818,,293,545,579,1925,,,1505,704,,568,2040,791,,3567,2282,764,,3722,1320,477,1603,,644,,1866,564,571,1911,4407,585,667,4377,1983,2093,4445,568,2024,5074,4896,,596,628,5767,,5854,2050,622,546,,,4614,384,1961,799,1994,5939
2026-07-17 17:11,617,1932,4818,,293,545,599,1925,,,1550,,,568,2040,791,,3567,2282,799,,3667,1320,477,1603,3135,,,1866,564,571,1911,4342,585,667,4312,1983,2093,4445,568,2024,,4896,,,628,5767,,5854,2050,622,546,1876,,4614,384,1961,799,1994,5939
2026-07-17 17:16,617,1932,4818,,293,545,599,1925,,,1550,724,,568,2040,791,,3567,2282,799,,3667,1320,477,1538,3135,,,1866,564,571,1911,4342,585,667,4312,1983,2093,4445,568,2024,,4896,,596,628,5767,,5854,2050,622,546,1876,,4614,384,1961,799,1994,5939
2026-07-17 17:21,617,1932,4818,,293,,599,1925,,,1550,704,,568,2040,791,,3567,2282,799,,3667,1320,477,1538,3135,674,,1866,564,571,1911,4342,585,667,4312,1983,2058,4445,568,2024,,4896,,596,628,5767,,5854,2050,622,546,1906,,4614,384,1961,769,1994,5939
2026-07-17 17:26,617,1932,4818,,293,,599,1925,,,1550,704,,568,2040,791,,3567,2282,799,,3667,1320,477,1538,3135,674,,1866,564,571,1911,4342,585,667,4312,1983,2058,4445,568,2024,,4896,,596,628,5767,,5854,2050,622,546,1906,,4614,384,1961,769,1994,5939
2026-07-17 17:31,617,1932,,,293,545,579,1925,,,1550,724,,568,2040,791,,3567,2282,799,,3667,1320,477,1538,,674,4254,1866,564,571,1911,4342,585,667,4312,1983,2058,4445,568,2024,,4896,,596,608,5767,,5854,2050,602,546,1906,,4614,384,1961,769,1994,5794
2026-07-17 17:36,617,1932,,,293,545,579,1925,,,1550,724,,568,2040,791,,3567,2282,799,,3667,1320,477,1538,,674,4254,1866,564,571,1911,4342,585,667,4312,1983,2058,4445,568,1979,,4896,,596,608,5767,,5854,2050,602,546,1906,,4614,384,1961,769,1994,5794
2026-07-17 17:41,617,1932,,,293,545,579,1925,,,1505,724,388,568,2040,791,,3467,2282,764,,3667,1320,477,1473,,,,1866,579,571,1911,4342,585,667,4312,1983,2058,4375,568,1979,,4896,,596,608,5767,,5854,2010,602,546,1906,,4614,384,1961,769,1994,5939
2026-07-17 17:46,617,1932,,,293,545,579,1925,,,1505,724,388,568,2040,791,,3467,2282,764,,3667,1320,477,1473,,,,1866,579,571,1911,4342,585,667,4312,1983,2058,4375,568,1979,,4896,,596,608,5767,,5854,2010,602,546,1906,,4614,384,1961,769,1994,5939
2026-07-17 17:51,617,1932,,,293,545,,1925,641,,1550,704,,568,2040,791,,3467,2282,764,,3612,1320,477,1473,3135,644,,1866,579,571,1911,4342,585,667,4247,1983,2023,4305,568,1979,,,1856,596,608,5667,1138,5854,1970,602,546,1906,,4614,384,1961,769,1994,5794
2026-07-17 17:56,617,1932,,,293,545,,1925,641,,1550,704,,568,2040,791,,3467,2282,764,,3612,1320,477,1473,3135,644,,1866,579,571,1911,4342,585,667,4247,1983,2023,4305,568,1979,,,1856,596,608,5667,1138,5854,1970,602,546,1906,,4614,384,1961,769,1994,5794
2026-07-17 18:01,617,1932,,,293,545,,1925,641,,1550,704,,568,2040,791,,3467,2197,764,,3612,1320,477,1473,3135,644,,1866,579,571,1911,4342,585,667,4247,1983,2023,4305,568,1979,,,1856,596,608,5667,1138,5854,1970,602,546,1906,,4614,384,1961,769,1994,5794
2026-07-17 18:06,617,1932,,,293,,579,1925,641,,1460,684,,568,2000,791,,3467,2197,729,,3612,1320,477,1473,3135,644,,1866,579,571,1911,,585,667,4247,1983,1988,,568,1979,,4821,1856,596,588,5667,1138,5854,1970,602,546,1906,,4549,384,1921,799,1994,5794
2026-07-17 18:11,617,1932,,,293,545,,1925,641,,1505,684,,568,2000,791,,3467,2197,764,,,1320,477,1473,,,,1866,579,571,1911,,585,667,4182,1983,1988,4235,568,1934,4979,,1856,596,588,5667,,5854,1970,602,546,1906,,4549,384,1921,799,1994,5939
2026-07-17 18:16,617,1932,,,293,545,,1925,641,,1505,684,,568,2000,791,,3467,2197,764,,,1320,477,1473,,,,1866,579,571,1911,,585,667,4182,1983,1988,4235,568,1934,4979,,1856,596,588,5667,,5854,1970,602,546,1906,,4549,384,1921,799,1994,5939
2026-07-17 18:21,617,1932,,,293,545,,1925,641,,1505,664,,568,2000,791,,3467,2197,764,,3612,1295,477,1473,3135,,,1866,579,571,1911,,585,667,4182,1983,1988,4235,568,1934,4979,,,596,588,5667,,5854,1970,602,546,1876,,4549,384,1881,799,1994,5794
2026-07-17 18:26,617,1932,,,293,545,,1925,641,,1505,664,,568,2000,791,,3467,2197,764,,3612,1295,477,1473,3135,,,1866,579,571,1911,,585,667,4182,1983,1988,4235,568,1934,4979,,,596,588,5667,,5854,1970,602,546,1876,,4549,384,1881,799,1994,5794
2026-07-17 18:31,617,1932,,,293,545,,1925,641,,1505,684,,568,2000,751,,3367,2197,764,,3612,1295,477,1408,3135,644,,1866,579,571,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5854,1970,602,546,1876,,4549,384,1881,,1994,5794
2026-07-17 18:36,617,1932,,,293,545,,1925,641,,1505,684,,568,2000,751,,3367,2197,764,,3612,1295,477,1408,3135,644,,1866,579,571,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5854,1970,602,546,1876,,4549,384,1881,799,1994,5794
2026-07-17 18:41,617,1932,,,293,545,,,641,,1460,704,,568,1960,751,,3367,2197,764,,3612,,477,1343,3135,644,,1866,579,571,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5854,1970,602,546,1876,,4549,384,1881,799,1994,5794
2026-07-17 18:46,617,1932,,,293,545,,,641,,1460,704,,568,1960,751,,3367,2197,764,,3612,1295,477,1343,3135,644,,1866,579,571,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5854,1970,602,546,1876,,4549,384,1881,799,1994,5794
2026-07-17 18:51,617,1932,,,293,545,579,1925,641,,1505,684,,568,1960,751,,3367,2197,764,,3612,1295,477,1343,,674,,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1876,,4549,384,1881,769,1994,5939
2026-07-17 18:56,617,1932,,,293,545,579,1925,641,,1505,684,,568,1960,751,,3367,2197,764,,3612,1295,477,1343,,674,,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1876,,4549,384,1881,769,1994,5939
2026-07-17 19:01,617,1932,,,293,545,579,1925,641,,1505,684,,568,1960,751,,3367,2197,764,,3612,1295,477,1343,,674,,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1876,,4549,384,1881,769,1994,5939
2026-07-17 19:06,617,1932,,,293,,579,1925,641,,1460,704,,568,1960,751,,3367,2197,729,,3612,1295,477,1343,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,4549,384,1881,799,1994,5794
2026-07-17 19:11,617,1932,,,293,,579,1925,641,,1460,704,,568,1960,751,,3367,2197,729,,3612,1295,477,1343,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,4549,384,1881,799,1994,5794
2026-07-17 19:16,617,1932,,,293,545,,1925,641,,1505,704,,568,1960,751,,3367,2197,729,,,1295,477,1408,3135,644,4199,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,
2026-07-17 19:21,617,1932,,,293,545,,1925,641,,1505,704,,568,1960,751,,3367,2282,729,,,1295,477,1408,3135,644,4199,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,
2026-07-17 19:26,617,1932,,,293,545,579,1925,641,,1460,684,,568,1960,711,,3367,2282,,,3612,1295,477,1408,3135,,4199,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,
2026-07-17 19:31,617,1932,,,293,545,579,1925,641,,1460,684,,568,1960,711,,3367,2282,,,3612,1295,477,1408,3135,,4199,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,
2026-07-17 19:36,617,1932,,,293,545,599,1925,641,,1505,684,,568,1960,711,,3367,2282,,,3612,1295,477,1408,,674,,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,5794
2026-07-17 19:41,617,1932,,,,545,599,1925,641,,1505,684,,568,1960,711,,3367,2282,,,3612,1295,477,1408,,674,4199,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,5794
2026-07-17 19:46,632,1932,,,,545,599,1925,641,,1505,684,,568,1960,711,,3367,2197,,,3612,1295,477,1408,3135,674,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,,5734,1930,602,546,1906,,,384,1881,799,1994,5794
2026-07-17 19:51,632,1932,,,293,590,579,1925,641,,1460,684,,568,1960,711,,3367,2282,729,,3612,1295,477,1408,3135,674,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1930,602,546,1906,,,384,1881,799,1994,5794
2026-07-17 19:56,632,1932,,,293,590,579,1925,641,,1460,684,,568,1960,711,,3367,2282,729,,3612,1295,477,1343,3135,644,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:01,632,1932,,,293,590,579,1925,641,,1460,684,,568,1960,711,,3367,2282,729,,3612,1295,477,1343,3135,644,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:06,632,1932,,,298,,599,,641,,1505,684,,553,1960,711,,3367,2282,729,,3612,1295,477,1408,3135,,4199,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:11,632,1932,,,298,,,1925,641,,1505,664,,553,1960,711,,3367,2282,729,,3612,1295,477,1408,3135,,4199,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:16,632,1932,,,298,590,,1925,641,,1505,664,,553,1960,711,,3367,2282,729,,3612,1295,477,1408,3135,,4199,1866,579,586,1911,,585,667,4182,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:21,632,1932,,,303,,579,1925,641,,1460,664,,553,,711,,3367,2282,729,,3612,1295,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:26,632,1932,,,303,545,579,1925,641,,1460,664,,568,1960,711,,3367,2282,764,,3612,1295,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:31,632,1932,,,303,545,599,1925,641,,1460,664,,568,1960,711,,3367,2282,764,,3612,1320,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:36,632,1932,,,303,545,599,1925,641,,1460,664,,568,1960,711,,3367,2282,764,,3612,1320,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:41,632,1932,,,303,545,,1925,641,,,664,,568,,711,,3367,2282,764,,3612,1320,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,1970,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 20:46,632,1932,,,303,545,,1925,641,,,664,,568,2000,711,,3367,2282,764,,3612,1320,477,1408,,,4199,1866,579,586,1911,,585,667,4247,1983,1988,4235,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5939
2026-07-17 20:51,632,1932,,,303,545,579,1925,641,,,684,388,553,2000,711,,3367,2282,764,,3612,1320,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,2023,4235,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5939
2026-07-17 20:56,632,1932,,,303,545,579,1925,641,,,684,388,553,2000,711,,3367,2282,764,,3612,1320,477,1408,3135,,,1866,579,586,1911,,585,667,4247,1983,2023,4235,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5939
2026-07-17 21:01,632,1932,,,298,,,1925,641,,,684,388,553,1960,711,,3367,2282,764,,3612,1320,462,1408,,,4199,1866,579,586,1911,,585,667,4247,,2023,4305,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,,1921,769,1994,5939
2026-07-17 21:06,632,1932,,,298,,,1925,641,,,684,388,568,1960,711,,3367,2282,764,,3612,1320,462,1408,,,4199,1866,579,586,1911,,585,667,4247,1983,2023,4305,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,769,1994,5939
2026-07-17 21:11,632,,,,,,,1925,641,,,664,388,568,1960,711,,3367,2282,764,,3612,1320,462,1343,,,4199,1866,579,586,1911,,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,769,1994,5794
2026-07-17 21:16,632,1932,,,303,,,1925,641,,,664,388,553,1960,711,,3367,2282,764,,3612,1320,477,1343,,,4199,1866,579,586,1911,,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 21:21,632,1932,,,303,,,1925,641,,,664,388,553,1960,711,,3367,2282,764,,3612,1320,477,1343,,,4199,1866,579,586,1911,,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 21:26,632,1932,,,303,545,,1925,641,,1460,704,,553,2000,711,,3367,2282,764,,3612,1320,477,1343,3135,,,1866,579,586,1911,,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5794
2026-07-17 21:31,632,1932,,,303,545,579,1925,641,,1505,684,,553,2000,711,,3367,2282,764,,3612,1320,477,1343,,,,1866,579,586,1911,,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5939
2026-07-17 21:36,632,1932,,,303,545,579,1925,641,,1505,684,,568,2000,711,,3367,2282,764,,3612,1320,477,1343,,,,1866,579,586,1911,,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,602,546,1906,,,384,1921,799,1994,5939
2026-07-17 21:41,632,1932,,,303,545,,1960,641,,,,,568,2000,711,,3367,2282,764,,3612,1320,477,1343,,,,1866,579,586,1911,4342,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,582,546,1906,,,384,1921,799,1994,5939
2026-07-17 21:46,632,1932,,,303,545,,1960,641,,,,,568,2000,711,,3367,2282,764,,3612,1320,477,1343,3135,,,1866,579,586,1911,4342,585,667,4247,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,582,546,1906,,,384,1921,799,1994,5939
2026-07-17 21:51,632,1932,,,303,,,1960,641,,,,,568,2000,711,,3367,2282,764,,3612,1320,477,1343,3135,,,1866,579,586,1911,4342,585,667,,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,582,546,1906,,,384,1921,799,1994,5939
2026-07-17 21:56,632,1932,,,303,,,1960,641,,,,,553,2000,711,,3367,2282,764,,3612,1320,477,1343,3135,,,1866,579,586,1911,4342,585,667,4312,1983,2023,4375,583,1934,4979,,,596,588,5667,1138,5734,2010,582,546,1906,,,384,1921,769,1994,5939
