timestamp,.300BLK_3,.300BLK_4,.300BLK_5,".357 Magnum 9号霰射""鼠弹""",.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-07-14 00:01,602,,4668,,283,545,559,,596,740,,,378,,,,519,3267,2027,729,4783,3667,1195,387,,3275,,4199,1891,549,541,1881,,480,667,,,,4025,508,,4979,4746,,,528,5767,,5614,,522,471,,768,4484,,,,1994,4924
2026-07-14 00:11,,1827,4668,,,545,,1890,,,1460,484,,433,,,519,3267,2027,764,4963,3667,,387,1343,3275,,4199,,,,,4277,480,,4117,,,4095,493,1709,4979,4746,,476,548,5767,1138,5614,1770,542,471,,,4549,324,1721,709,1994,4924
2026-07-14 00:21,,,4668,,,,619,1855,,,1460,484,,448,,671,519,3267,2027,764,4963,3722,1195,402,1343,3275,,4199,,,,,4277,480,,4247,,,4095,,1709,4979,4821,,476,548,5767,1138,5614,1770,542,471,,,4549,324,1721,679,1994,4924
2026-07-14 00:31,,,4668,,,545,539,1855,,,1460,,,448,1840,671,519,3267,,764,4963,3722,,387,1343,3275,,4199,,,,,4277,480,,4247,,,4095,,1709,4979,4821,1751,476,,5767,1138,5614,1770,542,471,,,,324,1721,,1994,4924
2026-07-14 00:41,,1827,4743,,,,539,1855,551,,1505,,,448,,671,519,3267,2027,764,4963,3722,,387,,3275,,4199,,,,,4277,465,,4247,,,4165,478,1709,4979,4821,1786,476,,5767,1138,5614,,542,471,,,4549,324,1721,679,1994,4924
2026-07-14 00:51,,1792,4743,,,545,,1820,,,1505,,,448,,671,519,3267,2027,764,,3722,,387,1343,3275,,4199,,,,,4342,480,,,,,4165,493,1709,4979,4821,1786,476,548,5767,1138,5614,1770,542,471,,,4549,324,1721,,1994,4924
2026-07-14 01:01,,1792,4743,,,545,,1820,551,,1505,,,448,1840,671,519,3267,2027,,5143,3722,1195,,1343,,,4254,,,,,4342,480,,4312,,,4165,478,,4979,4821,1786,476,,5767,1138,5614,,542,471,,,4614,324,1721,,1994,4924
2026-07-14 01:11,,1792,4743,,,545,579,1820,551,,1460,484,,448,,,519,3267,2027,,4963,3722,,402,1343,3275,,4254,,,,,4342,,,4312,,,4165,,1754,,4821,1786,476,548,5767,1138,5614,1810,542,486,,,4614,324,1721,679,1994,4924
2026-07-14 01:21,,,4743,,,545,539,1820,551,,1460,,,463,1840,671,519,3267,,764,4963,3722,,402,1343,3275,,4254,,,,,4342,495,,4312,,,4165,,1754,5074,4821,,491,548,5767,1138,5614,,562,486,,,4744,324,1721,679,1994,5069
2026-07-14 01:31,,1792,4743,,,590,,1855,,,1460,484,,463,,671,519,3267,2027,764,4963,3722,,402,1343,3275,,4254,,,,,4342,480,,4312,,,4165,493,1709,5074,4821,,491,548,5767,1138,5614,1810,542,486,,,4744,,1721,679,,5069
2026-07-14 01:41,,1792,4743,,,545,539,1820,,,1505,,,463,,671,519,3267,2027,,5143,3722,,402,1343,3275,,4254,,,,,4342,480,,4312,,,4165,,1709,5074,4821,1751,491,548,5767,1138,5734,1810,542,486,,,4809,324,1681,,1994,5069
2026-07-14 01:51,,1792,4743,,,545,539,1820,,,1505,,,463,,671,519,3267,2027,,5143,3722,,402,1343,3275,,4254,,,,,4342,480,,4312,,,4165,,1709,5074,4821,1751,491,548,5767,1138,5734,1810,542,486,,,4809,324,1681,,1994,5069
2026-07-14 02:01,,1792,4743,,,,539,1820,551,,1415,484,,448,1840,671,,3267,2027,764,4963,3722,1170,402,1343,,,4254,,,,,4342,495,,4247,,,4165,,1754,5074,4821,1786,491,548,5767,1138,5734,1770,562,486,,,4809,324,1681,,1994,5069
2026-07-14 02:11,,,4743,,,,559,1820,551,,1460,,,433,,671,519,3267,2027,764,5143,3722,1170,402,1343,3275,554,4254,,,,,4342,495,,4312,,,4165,,1754,5074,4821,1751,491,548,5767,1138,5734,1770,542,486,,,4874,324,1721,679,,5069
2026-07-14 02:21,,,4668,,,,539,1820,551,,1415,,,463,1840,,519,3267,2027,,5143,3722,1170,402,1408,3275,554,4254,,,,,4342,480,,4377,,,4165,493,1709,5074,4821,1751,491,548,5767,1138,5734,1810,542,471,,,4874,324,1721,,1994,5069
2026-07-14 02:31,,1792,4743,,,,559,1820,,,1415,484,,463,,,519,3267,,,5143,3722,1170,402,1408,3275,,4254,,,,,4342,480,,4377,,,4165,493,1754,5074,4821,1751,491,548,5767,1138,5734,1770,542,471,,,4939,324,1681,,1994,5069
2026-07-14 02:41,,1792,4743,,,545,539,1820,,,1460,,,448,,,519,3267,,764,5143,3722,1170,387,1343,3275,554,4254,,,,,4342,480,,4312,,,4235,,1754,5074,4821,1751,491,548,5767,1138,5734,1770,542,471,,,4874,324,1721,709,1994,5069
2026-07-14 02:51,,1792,4743,,,,,1820,551,,1415,,,,1840,,519,3267,2027,764,4963,3722,1170,387,1343,3275,,4254,,,,,4342,495,,4312,,,4235,493,1709,5074,4821,1751,491,,5767,1138,5734,1770,542,456,,,4874,,1681,709,1994,
2026-07-14 03:01,,,4743,,,545,559,1820,551,,1460,,,448,1840,,519,3267,2027,764,5143,3722,,402,,3275,554,4254,,,,,4342,465,,4377,,,4235,478,1709,5074,4821,,491,528,5767,1138,5734,1770,562,471,,,4939,324,1721,,1924,5214
2026-07-14 03:11,,,4743,,,,,1820,551,,1415,484,,463,1840,,519,3267,2027,,4963,3722,,387,,3275,,4254,,,,,4342,480,,4312,,,4235,493,,5074,4821,1786,491,,5767,1138,5734,1770,562,471,,,4939,,1681,679,1924,5069
2026-07-14 03:21,,1792,4743,,,545,,1820,551,,1415,484,,463,,,519,3267,2027,764,,3722,,387,1408,3275,,4254,,,,,4342,480,,4312,,,4235,493,1754,5074,4821,1786,491,,5767,1138,5734,1770,562,471,,,4939,344,1681,679,,5069
2026-07-14 03:31,,1792,4743,,,,,1820,551,,1505,,,,1840,671,519,3267,2027,,5143,3722,1170,402,,3275,,4254,,,,,4342,480,,4312,,,4235,493,,5074,4821,1786,491,528,5767,1098,5734,1810,542,471,,,4939,,1721,,1924,5214
2026-07-14 03:41,,1792,4668,,,545,,1820,551,,1505,,,463,1840,671,,3267,2027,764,4963,3722,1170,402,,3275,,4254,,,,,4342,465,,4247,,,4235,493,1709,5169,4821,1786,476,548,5767,1138,5734,1770,562,471,,,4939,324,1721,,1994,5214
2026-07-14 03:51,,1792,4743,,,,539,,551,,1505,484,,463,1840,671,519,3267,2027,764,4963,3667,1170,387,1343,,,4254,,,,,4342,480,,4247,,,4235,478,,5169,4821,1786,,528,5767,1138,5614,1770,562,471,,,4939,,1721,,1994,5214
2026-07-14 04:01,,1792,4743,,,,,1820,551,,1460,,,433,1840,671,519,3267,2027,764,4963,3722,,387,1343,,554,4254,,,,,4342,480,,,,,4165,478,1709,5169,4821,1751,491,,5767,1138,5734,1770,542,456,,,4939,,1721,679,1994,5214
2026-07-14 04:11,,,4743,,,,,1820,551,,1505,484,,463,,671,,3267,,,4963,3722,,402,,3275,,4254,,,,,4277,495,,4247,,1813,4305,478,1709,5169,4821,1751,491,528,5767,1138,5734,1770,542,471,,,4939,324,1681,709,1924,5214
2026-07-14 04:21,,,4743,,,545,,1820,551,,1505,504,,433,,,519,3167,,764,4963,3722,,402,1343,3275,,4254,,,,,4342,495,,4182,,,4235,478,1709,5169,4821,1751,491,528,5767,1138,5734,1770,562,471,,,4939,324,1721,679,1994,5214
2026-07-14 04:31,,1792,4743,,,,539,1785,551,,1550,524,,433,,671,499,3267,,,4963,3722,,402,1343,3275,,4254,,,,,4342,480,,4312,,1813,4235,478,1754,5264,4821,1751,476,528,5767,1138,5734,1770,542,471,,,4939,324,1681,679,1994,5069
2026-07-14 04:41,,1792,4743,,,,,1820,551,,1550,504,,,,671,519,3267,2027,,4963,3722,,387,1343,3275,,4199,,,,,4342,480,,4312,,,4235,478,1664,5264,4821,1751,,548,5767,1138,5734,1770,,456,,,4939,324,1681,,1924,
2026-07-14 04:51,,1757,4743,,,,519,1785,551,,1460,524,,418,,,519,3267,1942,764,4963,3722,,387,,3275,,4254,,,,,4342,480,,4182,,,4235,,1709,5264,4821,1716,491,528,5767,1098,5734,1770,522,471,,,4939,,1681,679,1924,5069
2026-07-14 05:01,,1792,4743,,,,539,1785,551,,1460,524,,418,,,499,3267,2027,764,4963,3722,,387,,3275,,4199,,,,,4342,465,,4117,,,4235,478,1709,5264,4821,1751,491,548,5767,1098,5734,1730,542,456,,,4939,344,1721,,1994,5069
