timestamp,.300BLK_3,.300BLK_4,.300BLK_5,".357 Magnum 9号霰射""鼠弹""",.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-07-19 00:01,617,1897,4818,,298,500,,,596,,,,,508,1920,,,3367,2027,,,3667,1270,432,1343,3275,584,,,549,571,1911,4407,,687,4312,1923,1918,,538,1799,4979,4746,1716,506,528,,1098,5854,1890,522,456,1876,778,4484,344,1881,709,1994,5939
2026-07-19 00:11,602,1897,4818,,,,539,,,,1370,624,,478,1920,,519,3367,2027,694,4963,3667,1245,432,1278,3135,584,4199,,,,,4407,,,4312,,1883,4305,,,,4746,,506,528,5567,1098,5854,,522,456,,,4484,344,,709,1994,5939
2026-07-19 00:21,,,4818,,,,,1855,,,1370,,,478,1840,631,519,3367,2027,694,4963,3667,,,1343,3275,584,4199,,,,,4407,,,4312,,1883,4305,,1799,4979,4746,1716,506,528,5567,1098,5854,,522,456,,,4484,344,,709,1994,5939
2026-07-19 00:31,,,4818,,,,,1855,,,1370,,,478,1840,631,519,3367,2027,694,4963,3667,,,1343,3415,584,4199,,,,,4407,,,4312,,1813,4305,,1799,4979,4746,1716,506,528,5567,1098,5854,,522,456,,,4484,344,,709,1994,5939
2026-07-19 00:41,,,4818,,,,559,1855,,,1370,,,478,,631,519,3367,2027,694,4963,3722,,,1343,3415,,4199,,,,,4407,,,4377,,1813,4445,,1799,4979,4746,1681,506,528,5567,1098,5974,,522,456,,,4484,344,,709,1994,6084
2026-07-19 00:51,,,4893,,,,,1855,,,1415,624,,478,,631,519,3367,2027,694,4963,3722,,,1343,3415,584,4254,,,,,4407,,,4442,,1778,4445,,1799,4979,4746,,506,528,5667,1098,5974,,522,456,,,4549,344,,709,1994,5939
2026-07-19 01:01,,,4893,,,,579,1855,,,1415,624,,478,,631,519,3367,2027,694,4963,3722,,,1343,3415,584,4254,,,,,4407,,,4442,,1778,4445,,1799,4979,4746,,506,528,5667,1098,5974,,522,456,,,4549,344,,709,1994,5939
2026-07-19 01:11,,,4968,,,,539,1890,551,,1370,,,478,1840,631,519,3367,2027,694,4963,3722,,,1343,3415,584,4254,,,,,4407,,,4442,,1778,4445,,1844,4979,4746,1646,521,528,5667,1098,5974,1850,522,456,,,4549,,1801,,1994,6084
2026-07-19 01:21,,,4968,,,,539,1890,551,,1370,,,478,1840,631,519,3367,,694,4963,3722,,,1343,3415,584,4254,,,,,4407,,,4442,,1778,4445,,1844,4979,4746,1646,521,528,5667,1098,5974,1850,522,456,,,4549,,1801,,1994,6084
2026-07-19 01:31,,,4968,,,,539,1855,,,,624,,478,1840,631,519,3367,2027,694,4963,3722,,,1343,3415,644,4254,,,,,4472,,,4507,,1813,4445,,1844,4979,4746,,506,528,5667,1098,5974,1850,522,471,,,4549,344,1801,,1994,6084
2026-07-19 01:42,,,4968,,,,559,,,,1325,604,,478,1840,,519,3367,2027,694,4963,3722,,,1343,3415,614,4254,,,,,4472,,,4507,,1813,4515,508,1844,4979,4821,1681,506,528,5667,1098,6094,,522,471,,,4614,,1801,709,1994,6084
2026-07-19 01:51,,,4968,,,,559,,,,1325,604,,478,1840,,519,3367,2027,694,4963,3722,,,1343,3415,614,4254,,,,,4472,,,4507,,1813,4515,508,1844,4979,4821,1681,506,528,5667,1098,6094,,522,471,,,4614,,1801,709,1994,6084
2026-07-19 02:01,,,4968,,,,539,,551,,1370,604,,463,1840,631,519,3367,2027,659,4963,3722,,417,1408,3415,584,4254,,,,,4472,,,4442,,1813,4515,508,,4979,4821,1681,506,528,5767,,6094,1850,,456,,,4614,,1801,,1994,5939
2026-07-19 02:11,,,5043,,,,539,,551,,1415,604,,463,1880,,519,3367,2027,659,4963,3722,,417,1408,3415,,4254,,,,,4472,510,,,,1813,4515,508,1844,4979,4821,1681,506,528,5767,1138,6094,1850,522,456,,,4614,,1801,,1994,5939
2026-07-19 02:21,,,5043,,,590,559,,551,,1370,644,,463,1840,631,519,3367,,659,,3722,,,1343,3415,,4254,,,,,4472,510,,4442,,1778,4515,508,1844,4979,4821,1681,521,528,5767,1138,6094,1850,522,456,,,4679,,1801,,1994,5939
2026-07-19 02:31,,,5043,,,590,559,,551,,1370,644,,463,1840,631,519,3367,,659,,3722,,,1408,3415,,4254,,,,,4472,510,,4442,,1778,4515,508,1844,4979,4821,1681,521,528,5767,1138,6094,1850,522,456,,,4679,,1801,,1994,5939
2026-07-19 02:41,,,5043,,,,,,551,,1370,644,,463,1880,631,519,3467,1942,,4963,3722,,417,1343,3415,614,4254,,,,,4537,510,,4507,,1813,4515,508,1799,4979,4821,1681,521,528,5767,1138,6094,1850,522,456,,,4809,344,1801,709,,6084
